RealTime,TimeStamp,head0_head0_trans_x,head0_head0_trans_y,head0_head0_trans_z,head0_head0_ori_x,head0_head0_ori_y,head0_head0_ori_z,head0_head0_ori_w,head0_head1_trans_x,head0_head1_trans_y,head0_head1_trans_z,head0_head1_ori_x,head0_head1_ori_y,head0_head1_ori_z,head0_head1_ori_w,head0_head2_trans_x,head0_head2_trans_y,head0_head2_trans_z,head0_head2_ori_x,head0_head2_ori_y,head0_head2_ori_z,head0_head2_ori_w,head1_head0_trans_x,head1_head0_trans_y,head1_head0_trans_z,head1_head0_ori_x,head1_head0_ori_y,head1_head0_ori_z,head1_head0_ori_w,head1_head1_trans_x,head1_head1_trans_y,head1_head1_trans_z,head1_head1_ori_x,head1_head1_ori_y,head1_head1_ori_z,head1_head1_ori_w,head1_head2_trans_x,head1_head2_trans_y,head1_head2_trans_z,head1_head2_ori_x,head1_head2_ori_y,head1_head2_ori_z,head1_head2_ori_w,head2_head0_trans_x,head2_head0_trans_y,head2_head0_trans_z,head2_head0_ori_x,head2_head0_ori_y,head2_head0_ori_z,head2_head0_ori_w,head2_head1_trans_x,head2_head1_trans_y,head2_head1_trans_z,head2_head1_ori_x,head2_head1_ori_y,head2_head1_ori_z,head2_head1_ori_w,head2_head2_trans_x,head2_head2_trans_y,head2_head2_trans_z,head2_head2_ori_x,head2_head2_ori_y,head2_head2_ori_z,head2_head2_ori_w,head0_emo,head1_emo,head2_emo,head0_AU28,head0_AU45,head0_AU26,head0_AU25,head0_AU01,head0_AU05,head0_AU20,head0_AU06,head0_AU23,head0_AU07,head0_AU02,head0_AU09,head0_AU17,head0_AU10,head0_AU04,head0_AU12,head0_AU14,head0_AU15,head1_AU28,head1_AU45,head1_AU26,head1_AU25,head1_AU01,head1_AU05,head1_AU20,head1_AU06,head1_AU23,head1_AU07,head1_AU02,head1_AU09,head1_AU17,head1_AU10,head1_AU04,head1_AU12,head1_AU14,head1_AU15,head2_AU28,head2_AU45,head2_AU26,head2_AU25,head2_AU01,head2_AU05,head2_AU20,head2_AU06,head2_AU23,head2_AU07,head2_AU02,head2_AU09,head2_AU17,head2_AU10,head2_AU04,head2_AU12,head2_AU14,head2_AU15,head0_pose,head1_pose,head2_pose,Class_P0,ClassP1,ClassP2
06:19,1597420999,0,0,0,0,0,0,1,0.440277465990029,0.030613732434093,0.545289192314299,0.102563537869689,-0.493026116830856,0.063104321467422,0.861640187917483,0.988360267905362,0.53881731150338,0.462861538356692,-0.179136749816583,-0.5821482605085,0.199943891560448,0.767486721630897,-0.693311628143606,0.000231966495886,0.10696113032001,-0.102563537869689,0.493026116830856,-0.063104321467422,0.861640187917483,0,0,0,0,0,0,1,0.631257450730733,0.029249104332594,0.303175637891281,-0.293949667930063,-0.223483054096723,-0.051322281237406,0.927908907546423,-0.897627690784256,-0.128934739181298,0.811825892546664,0.179136749816583,0.5821482605085,-0.199943891560448,0.767486721630897,-0.700820946300631,-0.008669663273414,0.005637799492817,0.293949667930063,0.223483054096723,0.051322281237406,0.927908907546423,0,0,0,0,0,0,1,neutual,anger,supprise,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,handsRaised,handsRaised,other,,,,,,,,,,,,,,,,,,,0,0,0
06:20,1597421000,0,0,0,0,0,0,1,0.440277465990029,0.030613732434093,0.545289192314299,0.102563537869689,-0.493026116830856,0.063104321467422,0.861640187917483,1.14515736647389,0.267912976237687,0.344502979489697,-0.197644526216286,-0.511916218250816,0.105061972564375,0.82936144633652,-0.693311628143606,0.000231966495886,0.10696113032001,-0.102563537869689,0.493026116830856,-0.063104321467422,0.861640187917483,0,0,0,0,0,0,1,0.631257450730733,0.029249104332594,0.303175637891281,-0.293949667930063,-0.223483054096723,-0.051322281237406,0.927908907546423,-0.898803061630849,-0.123232698395647,0.823900369069201,0.197644526216286,0.511916218250816,-0.105061972564375,0.82936144633652,-0.700820946300631,-0.008669663273414,0.005637799492817,0.293949667930063,0.223483054096723,0.051322281237406,0.927908907546423,0,0,0,0,0,0,1,neutual,happy,neutual,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,handsRaised,other,handsRaised,,,,,,,,,,,,,,,,,,,0,0,0
06:20,1597421000,0,0,0,0,0,0,1,0.440277465990029,0.030613732434093,0.545289192314299,0.102563537869689,-0.493026116830856,0.063104321467422,0.861640187917483,1.17540660838598,0.160478703926547,0.349112468452507,-0.148218379156605,-0.453998749795307,0.059722199925292,0.876555592133534,-0.693311628143606,0.000231966495886,0.10696113032001,-0.102563537869689,0.493026116830856,-0.063104321467422,0.861640187917483,0,0,0,0,0,0,1,0.631257450730733,0.029249104332594,0.303175637891281,-0.293949667930063,-0.223483054096723,-0.051322281237406,0.927908907546423,-0.992565482593089,-0.077760656479151,0.733471654632314,0.148218379156605,0.453998749795307,-0.059722199925292,0.876555592133534,-0.700820946300631,-0.008669663273414,0.005637799492817,0.293949667930063,0.223483054096723,0.051322281237406,0.927908907546423,0,0,0,0,0,0,1,neutual,happy,neutual,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,handsRaised,handsRaised,other,,,,,,,,,,,,,,,,,,,0,0,0
06:21,1597421001,0,0,0,0,0,0,1,0.440277465990029,0.030613732434093,0.545289192314299,0.102563537869689,-0.493026116830856,0.063104321467422,0.861640187917483,1.21952833398444,-0.115747585525085,0.348793389959899,-0.061906815712875,-0.243511713828937,0.006493489053549,0.967898458515302,-0.693311628143606,0.000231966495886,0.10696113032001,-0.102563537869689,0.493026116830856,-0.063104321467422,0.861640187917483,0,0,0,0,0,0,1,0.631257450730733,0.029249104332594,0.303175637891281,-0.293949667930063,-0.223483054096723,-0.051322281237406,0.927908907546423,-1.23398668645822,0.136313441360741,0.284603571962381,0.061906815712875,0.243511713828937,-0.006493489053549,0.967898458515302,-0.700820946300631,-0.008669663273414,0.005637799492817,0.293949667930063,0.223483054096723,0.051322281237406,0.927908907546423,0,0,0,0,0,0,1,neutual,anger,supprise,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,handsRaised,other,handsRaised,,,,,,,,,,,,,,,,,,,0,0,0
06:21,1597421001,0,0,0,0,0,0,1,0.440277465990029,0.030613732434093,0.545289192314299,0.102563537869689,-0.493026116830856,0.063104321467422,0.861640187917483,1.22199401444121,-0.105648828400889,0.403366802566718,-0.0700143158323,-0.245130561042982,0.002875838497247,0.966954359405978,-0.693311628143606,0.000231966495886,0.10696113032001,-0.102563537869689,0.493026116830856,-0.063104321467422,0.861640187917483,0,0,0,0,0,0,1,0.631257450730733,0.029249104332594,0.303175637891281,-0.293949667930063,-0.223483054096723,-0.051322281237406,0.927908907546423,-1.26196070250631,0.124647343762303,0.243010388066637,0.0700143158323,0.245130561042982,-0.002875838497247,0.966954359405978,-0.700820946300631,-0.008669663273414,0.005637799492817,0.293949667930063,0.223483054096723,0.051322281237406,0.927908907546423,0,0,0,0,0,0,1,neutual,anger,supprise,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,handsRaised,handsRaised,armsCrossed,,,,,,,,,,,,,,,,,,,0,0,0
06:22,1597421002,0,0,0,0,0,0,1,0.690143357250052,0.001723731684202,0.336661665958221,-0.01201700884802,-0.068281500872206,0.007763894953887,0.997563506786475,1.21229332907284,-0.123344768692037,0.386991991894114,-0.080698898720122,-0.249497517331217,-0.016629938895903,0.964863784025101,-0.729454975699801,0.016263252079647,-0.239317461108995,0.01201700884802,0.068281500872206,-0.007763894953887,0.997563506786475,0,0,0,0,0,0,1,0.521922686964834,-0.133508547757107,-0.02424955828284,-0.071980089474328,-0.182180891117567,-0.021568493176606,0.980389611191881,-1.24704680411743,0.091002664449973,0.266879435086125,0.080698898720122,0.249497517331217,0.016629938895903,0.964863784025101,-0.480199069051336,0.093007920865306,0.227099637402308,0.071980089474328,0.182180891117567,0.021568493176606,0.980389611191881,0,0,0,0,0,0,1,neutual,happy,neutual,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,handsRaised,armsCrossed,armsCrossed,0,0,0
06:24,1597421003,0,0,0,0,0,0,1,0.687544488587646,0.000808215096391,0.402082916217213,0.043070234212222,-0.097682912779601,0.019614385521717,0.994091685588609,1.22257921764176,-0.116270063496209,0.491701898199544,-0.007948968291413,-0.114710076076174,-0.005504338966748,0.993351959077063,-0.752687643435325,-0.001097314316718,-0.260478129280936,-0.043070234212222,0.097682912779601,-0.019614385521717,0.994091685588609,0,0,0,0,0,0,1,0.538388405492317,-0.134589800890319,-0.004955489028126,-0.053473552338702,-0.017079979142505,-0.019238737666195,0.998237809585363,-1.30348960321781,0.107793412173701,-0.198204092699974,0.007948968291413,0.114710076076174,0.005504338966748,0.993351959077063,-0.542420259523604,0.111531916521686,0.036632501949893,0.053473552338702,0.017079979142505,0.019238737666195,0.998237809585363,0,0,0,0,0,0,1,neutual,anger,supprise,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,handsRaised,handsRaised,armsCrossed,0,0,0
06:25,1597421004,0,0,0,0,0,0,1,0.670844323406573,0.00880573446514,0.06377099980305,-0.000831153203485,0.012439455667101,-0.001061659771075,0.999921717938754,1.20674809946534,-0.078209383491725,0.190283020266927,-0.045690821722554,-0.151574071074831,0.018391150653804,0.987218018152905,-0.669030003863544,-0.010108452937012,-0.080455333768117,0.000831153203485,-0.012439455667101,0.001061659771075,0.999921717938754,0,0,0,0,0,0,1,0.532776250511663,-0.086101704049243,0.139662961158273,-0.04493457134215,-0.163906454285804,0.018743450385826,0.985273688682179,-1.2031860239923,0.123161765722166,0.189049946218117,0.045690821722554,0.151574071074831,-0.018391150653804,0.987218018152905,-0.544200890891529,0.110748349633788,0.048476516739608,0.04493457134215,0.163906454285804,-0.018743450385826,0.985273688682179,0,0,0,0,0,0,1,neutual,anger,supprise,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,handsRaised,handsRaised,armsCrossed,0,0,0
06:25,1597421004,0,0,0,0,0,0,1,0.599465008459897,0.017921023491741,-0.088724048859341,0.061333536585661,-0.065430529072907,0.009298603363726,0.995926994879956,1.18581772354399,-0.077868663246776,0.097725812788626,0.028412351442862,-0.087323609123809,0.010508374081108,0.995719287575194,-0.582752191534384,0.00886251164681,0.166951356526365,-0.061333536585661,0.065430529072907,-0.009298603363726,0.995926994879956,0,0,0,0,0,0,1,0.6047377647259,-0.088067486938474,0.119520187161683,-0.032898776693287,-0.021437179263142,0.004703605290775,0.999217690963583,-1.18328082462775,0.103075168450066,0.104878674616676,-0.028412351442862,0.087323609123809,-0.010508374081108,0.995719287575194,-0.608286499759895,0.100586494676556,-0.087284665199783,0.032898776693287,0.021437179263142,-0.004703605290775,0.999217690963583,0,0,0,0,0,0,1,neutual,anger,supprise,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,armsCrossed,armsCrossed,handsRaised,0,0,0
06:25,1597421004,0,0,0,0,0,0,1,0.665895171534923,-0.050380032085141,0.139078890333123,0.07478079707137,-0.119380348169385,-0.031308195687619,0.989533203961905,1.2196738351778,-0.19582686411026,0.305548904773327,-0.018320649176828,-0.205096614121055,-0.056766352300464,0.976922368428688,-0.681838400377179,-0.001275141487379,0.019804914238517,-0.07478079707137,0.119380348169385,0.031308195687619,0.989533203961905,0,0,0,0,0,0,1,0.587068418026527,-0.093228537898103,0.046871817088441,-0.091539506038721,-0.091143196756884,-0.008062100028701,0.991588845773413,-1.25252825125568,0.053812813805037,0.218150679599085,0.018320649176828,0.205096614121055,0.056766352300464,0.976922368428688,-0.585714804809641,0.080911738765898,0.077002031899435,0.091539506038721,0.091143196756884,0.008062100028701,0.991588845773413,0,0,0,0,0,0,1,neutual,anger,supprise,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,armsCrossed,armsCrossed,handsRaised,0,0,0
06:26,1597421005,0,0,0,0,0,0,1,0.552974751662588,-0.07704603083654,0.385797502102165,0.042659660971314,-0.298403588865937,-0.012695305826959,0.953401426833263,1.01792593995672,-0.237509349637767,0.67002198625314,-0.046599378979868,-0.360455261324966,-0.083478576014765,0.927864122492291,-0.677243880610567,0.04312798113467,-0.006130488644773,-0.042659660971314,0.298403588865937,0.012695305826959,0.953401426833263,0,0,0,0,0,0,1,0.551383139983784,-0.135136442877948,-0.02064985025694,-0.104344500198684,-0.070933337443789,-0.038526753511617,0.991259994240274,-1.22143437368128,0.058899249022176,0.214807638875304,0.046599378979868,0.360455261324966,0.083478576014765,0.927864122492291,-0.549449036452766,0.077356930929114,0.121792048780169,0.104344500198684,0.070933337443789,0.038526753511617,0.991259994240274,0,0,0,0,0,0,1,neutual,anger,supprise,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,armsCrossed,handsRaised,other,0,0,0
06:26,1597421005,0,0,0,0,0,0,1,0.552974751662588,-0.07704603083654,0.385797502102165,0.042659660971314,-0.298403588865937,-0.012695305826959,0.953401426833263,1.01792593995672,-0.237509349637767,0.67002198625314,-0.046599378979868,-0.360455261324966,-0.083478576014765,0.927864122492291,-0.677243880610567,0.04312798113467,-0.006130488644773,-0.042659660971314,0.298403588865937,0.012695305826959,0.953401426833263,0,0,0,0,0,0,1,0.551383139983784,-0.135136442877948,-0.02064985025694,-0.104344500198684,-0.070933337443789,-0.038526753511617,0.991259994240274,-1.22143437368128,0.058899249022176,0.214807638875304,0.046599378979868,0.360455261324966,0.083478576014765,0.927864122492291,-0.549449036452766,0.077356930929114,0.121792048780169,0.104344500198684,0.070933337443789,0.038526753511617,0.991259994240274,0,0,0,0,0,0,1,neutual,anger,supprise,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,handsRaised,other,armsCrossed,0,0,0
06:27,1597421006,0,0,0,0,0,0,1,0.562379282525406,-0.039523085300796,0.320995033041635,-0.014533953591288,-0.336917612362224,-0.004798975553397,0.941409717661116,0.967463020208552,-0.148299796086784,0.775896836851444,-0.016342534158135,-0.296636508182384,-0.001573538458122,0.954849321918057,-0.638317760052165,0.036661435435948,0.109894127580354,0.014533953591288,0.336917612362224,0.004798975553397,0.941409717661116,0,0,0,0,0,0,1,0.601650415457873,-0.112075662577045,0.091195843608518,-0.000613886205505,0.042393504603383,0.004295740502574,0.999091567637674,-1.23578050838138,0.159423395630285,-0.086163463584455,0.016342534158135,0.296636508182384,0.001573538458122,0.954849321918057,-0.590783759795476,0.117345780172076,-0.141652304929754,0.000613886205505,-0.042393504603383,-0.004295740502574,0.999091567637674,0,0,0,0,0,0,1,neutual,anger,supprise,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,armsCrossed,error,armsCrossed,0,0,0
06:36,1597421013,0,0,0,0,0,0,1,0.701330759422461,-0.092409206270447,-0.074933175921502,0.143996785663947,-0.136061684507809,-0.100329344490693,0.975031366860275,0.830572671127209,0.188876962093721,-0.733853613841261,0.117977506020521,-0.029052457509067,0.00767675062951,0.992561499497958,-0.665228405550664,7.11171539774791E-05,0.251973093325805,-0.143996785663947,0.136061684507809,0.100329344490693,0.975031366860275,0,0,0,0,0,0,1,-0.099992223864416,0.08116350667129,-0.716530225541065,-0.023934570907612,0.119664565502252,0.095199359564428,0.98794970014528,-0.787003680754332,0.00629519149881,0.802902343018219,-0.117977506020521,0.029052457509067,-0.00767675062951,0.992561499497958,-0.092171602993979,-0.116542066625934,0.712687776007515,0.023934570907612,-0.119664565502252,-0.095199359564428,0.98794970014528,0,0,0,0,0,0,1,happy,neutual,supprise,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,other,armsCrossed,armsCrossed,0,1,0
06:37,1597421014,0,0,0,0,0,0,1,0.663176877988981,-0.127660427212261,-0.231095195752375,0.340987451967386,-0.092172946866227,-0.136865553965496,0.925472595814972,0.607445162409197,-0.116468679769263,-0.246091524533119,0.351206240006579,0.095248947947265,-0.188018881487356,0.912266800393187,-0.649571551391613,0.118561159336625,0.271119524923061,-0.340987451967386,0.092172946866227,0.136865553965496,0.925472595814972,0,0,0,0,0,0,1,-0.03501361747599,-0.059721970977365,-0.414829826433973,-0.135363292064676,0.164066415602969,0.059444025308399,0.975307847957629,-0.660905020842141,-0.020642318578,0.076772815878663,-0.351206240006579,-0.095248947947265,0.188018881487356,0.912266800393187,-0.102280674952097,-0.049944732487753,0.40487113919553,0.135363292064676,-0.164066415602969,-0.059444025308399,0.975307847957629,0,0,0,0,0,0,1,happy,neutual,anger,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,armsCrossed,armsCrossed,other,,,,,,,,,,,,,,,,,,,0,1,0
06:39,1597421016,0,0,0,0,0,0,1,-1.21723253659342,0.151853479617302,0.583042741105092,0.024800428023792,0.411686061824176,0.001919320788367,0.910986191705038,-0.626719751438661,0.159002205682843,0.296452394022159,0.112674384589712,0.240730246364918,-0.078575015691599,0.960822251226251,1.23825894382166,-0.158332880516209,0.535069016447377,-0.024800428023792,-0.411686061824176,-0.001919320788367,0.910986191705038,0,0,0,0,0,0,1,0.605451389165194,0.00373045903031,0.253584660005413,0.11162628276898,-0.178420150665969,-0.033008619916679,0.97704465294208,0.704112992143134,-0.07734558075246,0.064698729586627,-0.112674384589712,-0.240730246364918,0.078575015691599,0.960822251226251,-0.651738518608291,-0.076866034581037,-0.014798542048366,-0.11162628276898,0.178420150665969,0.033008619916679,0.97704465294208,0,0,0,0,0,0,1,happy,neutual,anger,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,armsCrossed,armsCrossed,other,0,1,0
06:39,1597421016,0,0,0,0,0,0,1,-1.19549134725711,0.153590382582666,0.566395249191842,0.009394990172482,0.411342031328729,-0.074238711769123,0.908404139740058,-0.80945145268331,0.179978825512098,0.055453444060839,0.141866614265279,0.249186484860433,-0.063924215903549,0.95587324167011,1.22135682659966,0.04353954812415,0.529136045987371,-0.009394990172482,-0.411342031328729,0.074238711769123,0.908404139740058,0,0,0,0,0,0,1,0.630346440146476,0.103629314108412,-0.052048141229088,0.127687233172404,-0.156897379200965,0.068908372432973,0.976898571548389,0.73900459329973,-0.028385646903891,0.379137946496774,-0.141866614265279,-0.249186484860433,0.063924215903549,0.95587324167011,-0.586254704727147,0.022715121781124,0.258019617046986,-0.127687233172404,0.156897379200965,-0.068908372432973,0.976898571548389,0,0,0,0,0,0,1,happy,neutual,anger,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,other,armsCrossed,armsCrossed,0,1,0
06:44,1597421020,0,0,0,0,0,0,1,-0.401444837206646,0.08715289136581,0.413459449560004,0.178383671533086,0.230279156821187,0.021615062099243,0.956390905830113,-0.988570276201157,-0.031766329817997,0.754784115389675,0.101671065481055,0.36404878256903,0.095405107906144,0.92088508715223,0.526659858988593,-0.210333566420828,-0.134504587247284,-0.178383671533086,-0.230279156821187,-0.021615062099243,0.956390905830113,0,0,0,0,0,0,1,-0.686707130654758,-0.015340243433202,0.059653863450039,-0.081134451256821,0.150933390566162,0.02981195800639,0.984757614639908,1.20790963259586,-0.263761648889183,0.139152662929971,-0.101671065481055,-0.36404878256903,-0.095405107906144,0.92088508715223,0.672745522688369,-0.033032177877343,0.147251236710016,0.081134451256821,-0.150933390566162,-0.02981195800639,0.984757614639908,0,0,0,0,0,0,1,happy,neutual,anger,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,other,other,armsCrossed,0,0,0
06:44,1597421020,0,0,0,0,0,0,1,-0.411510826945629,-0.013895761816155,0.368177790976545,0.254778107603142,0.335787226793549,0.091177653184939,0.902231505639293,-0.891464792066359,-0.280932735414167,0.769407810060337,0.259209425700821,0.364745716950099,0.189685353081008,0.873951086972801,0.522513446367308,-0.177242957833345,0.025568944486247,-0.254778107603142,-0.335787226793549,-0.091177653184939,0.902231505639293,0,0,0,0,0,0,1,-0.677837077832383,-0.022056436021794,0.051966255042565,-0.01923395384435,0.060317033710763,0.085565283293322,0.994319110124502,1.15124688895519,-0.359096978149063,0.106306239037262,-0.259209425700821,-0.364745716950099,-0.189685353081008,0.873951086972801,0.673085728944753,-0.093744008286122,0.028596232598691,0.01923395384435,-0.060317033710763,-0.085565283293322,0.994319110124502,0,0,0,0,0,0,1,supprise,anger,supprise,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,other,armsCrossed,other,0,0,0
06:45,1597421021,0,0,0,0,0,0,1,-0.351537409325915,-0.195632693232245,0.368415195403123,0.353392977245697,0.383423202034494,0.197843132193073,0.83003502746515,-0.763535137134162,-0.644447406288704,0.675050034275642,0.387499075636444,0.355160463010462,0.297978196886537,0.796815227060417,0.520907970215366,-0.160764256943355,0.019753411764979,-0.353392977245697,-0.383423202034494,-0.197843132193073,0.83003502746515,0,0,0,0,0,0,1,-0.679938718747631,-0.051503979993085,0.015243935784008,-0.00393679547054,0.01791755018628,0.112752843478669,0.993453702657663,1.14491578560256,-0.375690291565476,0.044895017405016,-0.387499075636444,-0.355160463010462,-0.297978196886537,0.796815227060417,0.674301114608692,-0.102171758552147,0.008979831697968,0.00393679547054,-0.01791755018628,-0.112752843478669,0.993453702657663,0,0,0,0,0,0,1,supprise,anger,supprise,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,other,other,armsCrossed,0,0,0
06:45,1597421021,0,0,0,0,0,0,1,-0.409849865768854,-0.230567105188077,0.30776255140709,0.362120020618745,0.231884940159952,0.215586363182642,0.87671032000529,-0.88200029949851,-0.667119383508327,0.478664319775761,0.404821054826374,0.257966699984144,0.341831842368269,0.80791341541756,0.530636382850994,-0.163616975430748,-0.086662593198374,-0.362120020618745,-0.231884940159952,-0.215586363182642,0.87671032000529,0,0,0,0,0,0,1,-0.658626794788323,-0.056694383912176,0.075550183513493,0.038697620232019,0.075329368962046,0.125969388271038,0.988412714193205,1.13334798720433,-0.407912707386808,0.034955603937735,-0.404821054826374,-0.257966699984144,-0.341831842368269,0.80791341541756,0.655211839891158,-0.11265901945825,0.026771783847781,-0.038697620232019,-0.075329368962046,-0.125969388271038,0.988412714193205,0,0,0,0,0,0,1,neutual,anger,supprise,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,other,other,armsCrossed,0,0,0
06:45,1597421021,0,0,0,0,0,0,1,-0.54214713022396,-6.08912046485832E-05,0.223121674477386,0.239619761577096,0.316353843478582,0.095186583698181,0.91293051754333,-1.01588767163193,-0.278324100639754,0.607892529722548,0.268413719475609,0.3891807106745,0.22596959035472,0.851721899372724,0.542527758995147,-0.123032540751364,0.185022757452629,-0.239619761577096,-0.316353843478582,-0.095186583698181,0.91293051754333,0,0,0,0,0,0,1,-0.665579425561484,-0.039239978846278,0.073303326487445,0.006512111251254,0.114446845562379,0.116880359905636,0.986508232817243,1.09894662925819,-0.353868834599236,0.382254559167829,-0.268413719475609,-0.3891807106745,-0.22596959035472,0.851721899372724,0.655507020542062,-0.117233491276904,0.080473473193551,-0.006512111251254,-0.114446845562379,-0.116880359905636,0.986508232817243,0,0,0,0,0,0,1,neutual,anger,supprise,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,armsCrossed,other,other,0,0,0
06:46,1597421022,0,0,0,0,0,0,1,-0.55511982277861,-0.111860089962079,0.216596160035156,0.343228495296621,0.334276350812392,0.183257143295667,0.858411521786072,-0.947810700911593,-0.561449480390049,0.545098601264456,0.348849412225533,0.385539158314352,0.288742523384109,0.803922508819064,0.551692767676552,-0.123447952481745,0.219044029892405,-0.343228495296621,-0.334276350812392,-0.183257143295667,0.858411521786072,0,0,0,0,0,0,1,-0.670372019580123,-0.046203179061004,0.112770657781977,-0.002339750474253,0.097394488117217,0.084819449820875,0.991622155956687,1.1477682774989,-0.280999662682684,0.338186782167291,-0.348849412225533,-0.385539158314352,-0.288742523384109,0.803922508819064,0.677586718973585,-0.068875985643452,0.019568763888172,0.002339750474253,-0.097394488117217,-0.084819449820875,0.991622155956687,0,0,0,0,0,0,1,neutual,anger,supprise,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,armsCrossed,other,armsCrossed,0,0,0
