head0_head0_trans_x,head0_head0_trans_y,head0_head0_ori_y,head0_head0_ori_w,head0_head1_trans_x,head0_head1_trans_z,head0_head1_ori_y,head0_head2_trans_x,head0_head2_ori_x,head0_AU26,Class_P0,ClassP2
0,0,0,1,0.701330759,-0.074933176,-0.136061685,0.830572671,0.117977506,1,FALSE,FALSE
0,0,0,1,0.663176878,-0.231095196,-0.092172947,0.607445162,0.35120624,0,FALSE,FALSE
0,0,0,1,-1.217232537,0.583042741,0.411686062,-0.626719751,0.112674385,0,FALSE,FALSE
0,0,0,1,-1.195491347,0.566395249,0.411342031,-0.809451453,0.141866614,0,FALSE,FALSE
0,0,0,1,-0.401444837,0.41345945,0.230279157,-0.988570276,0.101671065,0,FALSE,FALSE
0,0,0,1,-0.411510827,0.368177791,0.335787227,-0.891464792,0.259209426,0,FALSE,FALSE
0,0,0,1,-0.351537409,0.368415195,0.383423202,-0.763535137,0.387499076,0,FALSE,FALSE
0,0,0,1,-0.409849866,0.307762551,0.23188494,-0.882000299,0.404821055,0,FALSE,FALSE
0,0,0,1,-0.54214713,0.223121674,0.316353843,-1.015887672,0.268413719,0,FALSE,FALSE
0,0,0,1,-0.555119823,0.21659616,0.334276351,-0.947810701,0.348849412,0,FALSE,FALSE
0,0,0,1,-0.435469685,0.344738169,0.32674046,-0.896200063,0.257538494,0,FALSE,FALSE
0,0,0,1,-0.378707072,0.303578523,0.307012129,-0.79748632,0.037093581,0,FALSE,FALSE
0,0,0,1,-0.48931925,0.276859176,0.382660684,-1.09650766,0.007293009,0,FALSE,FALSE
0,0,0,1,-0.625408848,0.080214722,0.275676678,-1.284381836,-0.130471133,0,FALSE,FALSE
0,0,0,1,-0.365869109,0.397679775,0.180041956,-0.902653174,-0.018000877,0,FALSE,FALSE
0,0,0,1,-0.484030292,0.150006517,0.299237564,-1.04486284,-0.146577404,0,FALSE,FALSE
0,0,0,1,-0.678783703,-0.022740346,-0.076000174,-1.067537644,-0.358235062,0,FALSE,FALSE
0,0,0,1,-0.547839153,0.015835515,0.082467497,-1.188403788,-0.179642455,0,FALSE,FALSE
0,0,0,1,-0.547809334,-0.017023097,0.015137181,-1.204206251,-0.182466053,0,FALSE,FALSE
0,0,0,1,-0.547809334,-0.017023097,0.015137181,-1.204206251,-0.182466053,0,FALSE,FALSE
0,0,0,1,-0.549896453,-0.059489628,-0.100337218,-1.173263309,-0.194223698,0,FALSE,FALSE
0,0,0,1,-0.511782951,0.181287139,0.055843556,-1.06967216,-0.064890001,0,FALSE,FALSE
0,0,0,1,-0.511782951,0.181287139,0.055843556,-1.06967216,-0.064890001,0,FALSE,FALSE
0,0,0,1,-0.578755881,0.084723913,0.087209334,-1.097163133,-0.066461825,0,FALSE,FALSE
0,0,0,1,-0.53684402,-0.010889922,0.277088744,-1.185861779,0.030765913,0,FALSE,FALSE
0,0,0,1,-0.599245045,-0.139062023,0.200152169,-1.170826954,0.0243276,1,FALSE,FALSE
0,0,0,1,-0.341265708,0.313576464,0.33093218,-0.91515956,-0.06022968,0,FALSE,FALSE
0,0,0,1,-0.386256746,0.244174181,0.374457594,-0.98878606,-0.169829833,0,TRUE,FALSE
0,0,0,1,-0.386256746,0.244174181,0.374457594,-0.924417285,-0.098510336,0,TRUE,FALSE
0,0,0,1,-0.386256746,0.244174181,0.374457594,-0.924417285,-0.098510336,0,TRUE,FALSE
0,0,0,1,-0.666711277,-0.117161187,0.049774145,0.858492302,-0.176264235,0,TRUE,FALSE
0,0,0,1,-0.618172949,0.272328682,0.248490645,0.82708445,-0.349262698,0,TRUE,FALSE
0,0,0,1,-0.625091712,0.255807616,0.225960991,0.82708445,-0.349262698,0,TRUE,FALSE
0,0,0,1,-0.625091712,0.255807616,0.225960991,0.82708445,-0.349262698,0,TRUE,FALSE
0,0,0,1,0.597256533,0.377661198,-0.195006729,-0.613524213,-0.141146991,0,TRUE,FALSE
0,0,0,1,0.636643865,0.107111253,-0.198466847,-0.649883076,-0.080545978,0,TRUE,FALSE
0,0,0,1,0.635984442,0.041276684,-0.133762914,-0.62987299,0.094624465,0,TRUE,FALSE
0,0,0,1,0.631562775,0.063925038,0.054400609,-0.614819521,0.020559724,0,TRUE,FALSE
0,0,0,1,0.542221047,0.290610365,-0.230978424,-0.526950097,-0.049301014,0,TRUE,FALSE
0,0,0,1,0.549467455,0.002700611,-0.268956313,-0.652332008,-0.039727454,0,TRUE,FALSE
0,0,0,1,0.549467455,0.002700611,-0.268956313,-0.652332008,-0.039727454,0,TRUE,FALSE
0,0,0,1,0.538012587,-0.029436035,-0.295994362,-0.666154808,-0.049563778,0,TRUE,FALSE
0,0,0,1,0.552706222,-0.064687408,-0.160041924,-0.682062241,0.005552848,0,TRUE,FALSE
0,0,0,1,0.540300443,-0.012170944,-0.298890843,-0.600823536,-0.031930128,0,TRUE,FALSE
0,0,0,1,0.557483775,-0.067405644,-0.243536963,-0.651369455,-0.064510412,0,TRUE,FALSE
0,0,0,1,0.563933892,0.02096547,-0.275610253,-0.679976639,-0.007049707,0,TRUE,FALSE
0,0,0,1,0.568365194,-0.086910549,-0.271008296,-0.694858424,-0.068248504,0,TRUE,FALSE
0,0,0,1,0.604253259,0.002731715,-0.179740385,-0.604481617,-0.027950621,0,TRUE,FALSE
0,0,0,1,0.788582035,0.417161935,-0.188185214,-0.504048901,-0.066205419,1,TRUE,FALSE
0,0,0,1,0.778779694,0.369685696,-0.178344173,-0.438944549,-0.018272276,0,TRUE,FALSE
0,0,0,1,0.683339517,0.097552975,0.116441907,-0.709922649,-0.020628826,0,TRUE,TRUE
0,0,0,1,0.70183327,0.073900487,0.147940159,-0.595772682,-0.059699727,0,TRUE,TRUE
0,0,0,1,0.70183327,0.073900487,0.147940159,-0.620559968,-0.062423046,0,TRUE,TRUE
0,0,0,1,0.70183327,0.073900487,0.147940159,-0.629835539,-0.046253206,0,TRUE,TRUE
0,0,0,1,0.70183327,0.073900487,0.147940159,-0.606247636,-0.108923297,0,TRUE,TRUE
0,0,0,1,0.623854246,0.196233693,-0.227704383,-0.599920417,-0.096309376,0,TRUE,TRUE
0,0,0,1,0.632249719,0.425104043,-0.071331507,-0.611419589,-0.117266246,0,TRUE,TRUE
0,0,0,1,0.663302459,0.239109202,0.12388779,-0.647548426,0.000673388,0,TRUE,TRUE
0,0,0,1,0.7790459,0.045201578,-0.199546253,-0.645929741,-0.131111809,0,TRUE,TRUE
0,0,0,1,0.774661141,0.246644545,-0.038096152,-0.645929741,-0.131111809,0,TRUE,TRUE
0,0,0,1,0.774661141,0.246644545,-0.038096152,-0.645929741,-0.131111809,0,TRUE,TRUE
0,0,0,1,0.767403673,0.232148534,-0.103251367,-0.642590696,-0.061478357,0,TRUE,TRUE
0,0,0,1,0.753104215,0.274648094,-0.101774105,-0.637408902,-0.006227053,0,FALSE,TRUE
0,0,0,1,0.769529914,0.197930024,-0.084093215,-0.676388243,-0.06490737,0,FALSE,TRUE
0,0,0,1,0.769529914,0.197930024,-0.084093215,-0.662490669,0.033202916,0,FALSE,TRUE
0,0,0,1,0.829018145,-0.094983869,-0.065440166,-0.65549319,-0.041318245,0,FALSE,TRUE
0,0,0,1,0.821831057,-0.009634424,-0.074611628,-0.639266555,-0.070714959,0,FALSE,TRUE
0,0,0,1,0.78537367,0.082127662,-0.316464596,-0.672819918,-0.030803379,0,FALSE,TRUE
0,0,0,1,0.759519202,0.120942829,-0.370093638,-0.672452819,-0.034682631,0,FALSE,FALSE
0,0,0,1,0.756653169,0.144899993,-0.380219277,-0.67069286,-0.033552245,0,FALSE,FALSE
0,0,0,1,0.76152185,0.127367329,-0.353620588,-0.671505323,-0.040877976,0,FALSE,FALSE
0,0,0,1,0.753917414,0.082420615,-0.233305283,-0.701784876,0.009112795,0,FALSE,FALSE
0,0,0,1,0.762636024,0.056258875,-0.147823777,-0.666672408,0.136803446,0,FALSE,FALSE
0,0,0,1,0.72928407,0.181840009,-0.334453138,-0.677406586,0.143768879,0,FALSE,TRUE
0,0,0,1,0.72928407,0.181840009,-0.334453138,-0.74822119,0.156354822,0,FALSE,TRUE
0,0,0,1,0.753135861,0.001750796,-0.311380671,-0.666564129,0.023042726,0,FALSE,TRUE
0,0,0,1,0.737114018,0.518245249,-0.123495832,-0.693340452,0.081162134,0,FALSE,FALSE
0,0,0,1,0.732816379,0.807181626,-0.128707319,-0.651726047,-0.039952924,0,FALSE,FALSE
0,0,0,1,-0.778036193,0.07103405,0.215827902,-0.651726047,-0.039952924,1,FALSE,FALSE
0,0,0,1,-0.792291243,-0.087110905,0.250194094,-1.437521016,0.196857597,0,FALSE,FALSE
0,0,0,1,-0.792291243,-0.087110905,0.250194094,-1.437521016,0.196857597,0,FALSE,FALSE
0,0,0,1,-0.889936017,-0.588397206,0.2573391,-1.329251166,0.091286754,0,FALSE,FALSE
0,0,0,1,-0.889936017,-0.588397206,0.2573391,-1.405938428,0.103988941,0,FALSE,TRUE
0,0,0,1,0.714879241,0.423698952,-0.252578602,-0.665240813,0.022557714,0,TRUE,FALSE
0,0,0,1,0.714879241,0.423698952,-0.252578602,-0.654175469,-0.000754274,0,TRUE,FALSE
0,0,0,1,-0.52667889,0.008292942,-0.049839165,0.760881716,0.294869557,0,TRUE,TRUE
0,0,0,1,-0.61168022,-0.193884015,-0.027669124,0.722162882,0.34390632,0,FALSE,TRUE
0,0,0,1,-0.56434201,-0.001884575,-0.069541706,0.728921621,0.325676585,0,FALSE,TRUE
0,0,0,1,-0.518411704,0.140550609,-0.100919059,0.72513598,0.338440048,0,FALSE,TRUE
0,0,0,1,-0.518411704,0.140550609,-0.100919059,0.701215237,0.36278801,0,FALSE,TRUE
0,0,0,1,-0.518411704,0.140550609,-0.100919059,0.701215237,0.36278801,0,FALSE,TRUE
0,0,0,1,0.78858139,-0.023378925,-0.161097905,-0.474973175,-0.085089809,0,FALSE,TRUE
0,0,0,1,0.78858139,-0.023378925,-0.161097905,-0.474973175,-0.085089809,0,FALSE,TRUE
0,0,0,1,0.752454816,0.176166279,-0.059080894,-0.490713814,-0.010308524,0,FALSE,TRUE
0,0,0,1,-0.735644153,-0.135076105,0.060479697,0.801881079,0.032645562,0,FALSE,TRUE
0,0,0,1,-0.72780268,-0.155098512,0.041579279,0.696762693,-0.034724435,0,FALSE,TRUE
0,0,0,1,-0.720674347,-0.089079339,0.160517971,0.641915374,0.530746475,0,FALSE,FALSE
0,0,0,1,-0.71869816,-0.139164012,0.144449501,0.609489735,0.34935702,0,FALSE,FALSE
0,0,0,1,-0.675873156,-0.036586255,0.06133733,0.810700219,-0.181197762,0,FALSE,FALSE
0,0,0,1,-0.675232143,-0.196117844,0.046093561,0.810700219,-0.181197762,0,FALSE,FALSE
0,0,0,1,-0.732311976,-0.026284551,0.014652062,0.810700219,-0.181197762,0,FALSE,FALSE
0,0,0,1,-0.696583385,-0.182310515,0.033037082,0.741219192,-0.031577773,0,FALSE,FALSE
0,0,0,1,-0.726940326,0.109297847,0.186880076,0.79804632,0.147154109,0,FALSE,FALSE
0,0,0,1,-0.558969467,0.324614975,0.250325568,0.87517824,-0.051978357,0,FALSE,FALSE
0,0,0,1,-0.605626884,0.193449417,0.211507089,0.87517824,-0.051978357,0,FALSE,FALSE
0,0,0,1,-0.595322253,0.177426018,0.194820026,0.87517824,-0.051978357,0,FALSE,FALSE
0,0,0,1,-0.595322253,0.177426018,0.194820026,0.87517824,-0.051978357,0,FALSE,FALSE
0,0,0,1,0.734343734,0.041946193,-0.175509815,-0.737258078,-0.198283351,0,FALSE,FALSE
0,0,0,1,0.769216356,0.061888167,-0.045182627,-0.707808174,-0.157251698,0,FALSE,FALSE
0,0,0,1,0.783641298,0.079530781,-0.136601121,-0.660579801,-0.078058447,0,FALSE,FALSE
0,0,0,1,0.778522121,-0.042025571,-0.111552507,-0.690263501,-0.093941586,0,FALSE,FALSE
0,0,0,1,-0.697168308,0.090871432,0.023303671,0.819349588,0.118542432,0,FALSE,FALSE
0,0,0,1,-0.702418805,-0.040097227,0.006437267,0.817322682,0.012718698,0,FALSE,FALSE
0,0,0,1,-0.673721958,-0.036776303,-0.007397457,0.833588498,-0.040039758,0,FALSE,FALSE
0,0,0,1,-0.656712021,0.084999589,-0.01255388,0.860746974,-0.081419145,0,TRUE,FALSE
0,0,0,1,-0.685158909,-0.254883433,-0.100952679,0.825903154,-0.040026864,0,TRUE,FALSE
0,0,0,1,-0.678101165,-0.01748056,-0.104882057,0.825903154,-0.040026864,0,TRUE,FALSE
0,0,0,1,-1.576727219,-0.093026032,0.127576564,0.825903154,-0.040026864,1,TRUE,FALSE
0,0,0,1,-1.576727219,-0.093026032,0.127576564,0.825903154,-0.040026864,0,TRUE,FALSE
0,0,0,1,-1.576727219,-0.093026032,0.127576564,0.825903154,-0.040026864,1,TRUE,FALSE
0,0,0,1,1.384746705,0.41199482,-0.391425237,0.700882181,0.01743497,0,FALSE,FALSE
0,0,0,1,-1.424185049,0.055583099,0.305560833,-0.698620939,0.114514734,0,FALSE,FALSE
0,0,0,1,-1.361729465,0.592443579,0.32403169,-0.686317398,-0.065231855,0,FALSE,FALSE
0,0,0,1,-1.301968301,0.476801009,0.378170612,-0.790754244,-0.308128825,0,FALSE,FALSE
0,0,0,1,-1.301968301,0.476801009,0.378170612,-0.790754244,-0.308128825,0,FALSE,FALSE
0,0,0,1,-1.191185673,-0.790141978,0.095193703,-0.790754244,-0.308128825,0,FALSE,FALSE
0,0,0,1,-1.191185673,-0.790141978,0.095193703,-0.790754244,-0.308128825,0,FALSE,FALSE
0,0,0,1,-1.265602172,-0.764237833,-0.033424864,-0.790754244,-0.308128825,1,FALSE,FALSE
0,0,0,1,-1.265602172,-0.764237833,-0.033424864,-0.790754244,-0.308128825,1,FALSE,FALSE
0,0,0,1,-1.102450313,-0.962301413,-0.116302186,-0.408550739,0.152702851,0,FALSE,FALSE
-0.344575828,-0.01739069,0.205367418,0.961074683,0,0,0,-0.414306301,-0.204686175,,TRUE,
1.065369653,-0.015263244,-0.20227176,0.92696451,0,0,0,0.628760736,0.369446821,0,TRUE,
1.07929614,-0.01634242,-0.212598318,0.900476824,0,0,0,0.638509178,0.433439907,,TRUE,
1.07929614,-0.01634242,-0.212598318,0.900476824,0,0,0,0.638509178,0.433439907,,TRUE,
0.36543365,0.051901704,-0.039879876,0.985549539,0,0,0,-0.74887168,-0.013309939,1,TRUE,
0.421516378,0.01606191,-0.017410775,0.979563135,0,0,0,-0.427482559,-0.02969944,,TRUE,
0.421516378,0.01606191,-0.017410775,0.979563135,0,0,0,-0.427482559,-0.02969944,,TRUE,
-0.941233343,0.000362263,0.246060235,0.965676741,0,0,0,-0.400057325,0.012817271,1,TRUE,
-0.76616826,0.104013931,0.495713704,0.866763748,0,0,0,-0.396669258,0.082683047,0,TRUE,
-0.768421934,-0.128958922,0.405959561,0.907092169,0,0,0,-0.391707532,0.123368763,1,TRUE,
-0.966970912,-0.116328652,0.430433394,0.88627906,0,0,0,-0.398455888,0.165241232,1,TRUE,
-0.889545315,-0.300773993,0.478430582,0.80460686,0,0,0,-0.429593248,0.323509055,0,TRUE,
-0.724650715,0.161824746,0.500471702,0.855032096,0,0,0,-0.304622748,0.114219386,0,TRUE,
-1.007430593,0.136221634,0.337048395,0.93349043,0,0,0,-0.351819832,-0.067049746,0,TRUE,
-0.800822357,-0.176546555,0.246842183,0.961255455,0,0,0,-0.440575342,0.292287599,0,TRUE,
-0.71441482,-0.169057313,0.502727451,0.853049865,0,0,0,-0.417401973,0.223877117,0,TRUE,
-0.729266848,-0.005000576,0.507336702,0.859390201,0,0,0,-0.455499585,-0.066228986,0,TRUE,
-0.886546515,-0.148323847,0.345913027,0.926451755,0,0,0,-0.470994036,0.093101203,1,TRUE,
-0.876584455,-0.229960871,0.304109095,0.943953345,0,0,0,-0.466938475,0.136632476,1,TRUE,
-0.876584455,-0.229960871,0.304109095,0.943953345,0,0,0,-0.466938475,0.136632476,,TRUE,
-0.876584455,-0.229960871,0.304109095,0.943953345,0,0,0,-0.466938475,0.136632476,,TRUE,
-0.398956056,-0.060606377,0.359036218,0.93120194,0,0,0,0.385516848,-0.0231985,1,TRUE,
-0.370616409,-0.109957841,0.371956761,0.922913634,0,0,0,0.393270689,-0.141435763,1,TRUE,
-0.337371652,-0.169827445,0.416169637,0.884684589,0,0,0,0.376436923,0.210788472,1,TRUE,
-0.426146261,-0.071207101,0.24536285,0.949903035,0,0,0,0.454415055,-0.151971326,0,TRUE,
-0.473534239,-0.032529082,0.316867093,0.93612004,0,0,0,0.475062273,-0.138856444,0,TRUE,
-0.476898231,-0.037235032,0.344843048,0.937465076,0,0,0,0.464780922,-0.124474129,0,TRUE,
-0.50241372,0.002570859,0.315812125,0.947955924,0,0,0,0.464780922,-0.124474129,,TRUE,
-0.450365248,-0.100378303,-0.157989504,0.985276806,0,0,0,0.592439814,-0.197004387,0,TRUE,
-0.270967343,-0.192831927,-0.250110569,0.953749363,0,0,0,0.648296346,-0.248880698,0,TRUE,
-0.984767897,-0.135576303,0.237235944,0.915297567,0,0,0,-0.478444121,0.317728519,1,TRUE,
-1.017939765,-0.055925322,0.364291761,0.669001187,0,0,0,-0.488092219,-0.017310829,0,FALSE,
-1.044911598,-0.057666766,0.367459776,0.722593688,0,0,0,-0.513284975,0.00482626,1,FALSE,
-0.464088289,-0.207503041,0.150211881,0.949086113,0,0,0,0.544819496,-0.115391861,0,FALSE,
-0.575876815,-0.204642833,0.192861687,0.889166972,0,0,0,0.515174721,-0.088146625,0,FALSE,
-0.525306848,-0.251336555,0.247269989,0.8674883,0,0,0,0.515174721,-0.088146625,,FALSE,
-0.525306848,-0.251336555,0.247269989,0.8674883,0,0,0,0.515174721,-0.088146625,,FALSE,
-0.525306848,-0.251336555,0.247269989,0.8674883,0,0,0,0.515174721,-0.088146625,,FALSE,
-1.341663366,-0.012776521,0.438558522,0.890770017,0,0,0,-0.399915886,-0.016019209,0,FALSE,
-1.341663366,-0.012776521,0.438558522,0.890770017,0,0,0,-0.477223815,-0.303631102,1,FALSE,
-0.760565241,0.569592726,0.219068512,0.896717701,0,0,0,-0.468098079,-0.415720322,0,FALSE,
-0.858122668,0.473803981,0.201630421,0.895503688,0,0,0,-0.49001906,-0.402851152,0,FALSE,
-0.885642667,0.475897256,0.200032027,0.863126571,0,0,0,-0.49515653,-0.393116995,0,FALSE,
-0.885642667,0.475897256,0.200032027,0.863126571,0,0,0,-0.49515653,-0.393116995,0,FALSE,
-0.885642667,0.475897256,0.200032027,0.863126571,0,0,0,-0.49515653,-0.393116995,,FALSE,
0.842340699,-0.360532113,-0.030723572,0.962626424,0,0,0,0.428299533,0.204105988,0,FALSE,
0.464997146,0.015086811,-0.259727237,0.964454989,0,0,0,0.98540855,0.072186418,0,FALSE,
0.451467623,-0.010168288,-0.263512825,0.962779638,0,0,0,1.040448017,0.16334513,0,FALSE,
0.523053999,0.041920246,-0.52875291,0.823686441,0,0,0,1.197681067,0.144903924,1,FALSE,
0.408432848,-0.094823175,-0.644678927,0.722038021,0,0,0,1.324821677,0.165092569,1,FALSE,
0.431502281,0.01980618,-0.280938803,0.95791366,0,0,0,1.324821677,0.165092569,1,FALSE,
0.415202755,0.053793885,-0.245044087,0.964396475,0,0,0,1.071065179,-0.027374071,0,FALSE,
0.400375457,-0.002655624,0.005775244,0.956986735,0,0,0,1.108527557,0.016039635,1,FALSE,
0.343213295,0.025348795,-0.405121573,0.913314017,0,0,0,1.048018096,0.079506264,0,FALSE,
0.365348574,0.012912912,-0.370882843,0.927765543,0,0,0,1.105630572,0.099136992,0,FALSE,
0.375833518,0.033603088,-0.288850338,0.955764915,0,0,0,1.088242879,0.081189481,0,FALSE,
0.36197439,0.14900185,-0.337942098,0.904525617,0,0,0,1.059208483,0.022709512,0,FALSE,
0.984714783,-0.084939026,-0.229868862,0.961385582,0,0,0,0.487472061,-0.166582303,0,FALSE,
1.101040429,-0.148884938,-0.085823323,0.970054692,0,0,0,0.49273004,-0.081942595,0,FALSE,
1.056800155,-0.099037263,-0.077824429,0.961599677,0,0,0,0.524262804,-0.036099674,0,FALSE,
1.056800155,-0.099037263,-0.077824429,0.961599677,0,0,0,0.494265611,-0.169584453,0,FALSE,
1.095930336,-0.176247484,-0.20333689,0.978877163,0,0,0,0.565700075,0.022949909,0,FALSE,
1.274821388,-0.146202242,-0.144905161,0.987555004,0,0,0,0.482294585,0.026526283,0,FALSE,
0.920009627,-0.208143046,-0.230097969,0.966107974,0,0,0,0.465399011,-0.075021779,0,FALSE,
1.004237425,-0.136505884,-0.250266247,0.959355534,0,0,0,0.447165652,-0.06103428,0,FALSE,
1.001870258,-0.075186298,-0.277132526,0.949458336,0,0,0,0.443251177,-0.199763264,0,FALSE,
1.045104239,-0.183753049,-0.212254176,0.966277393,0,0,0,0.474532022,-0.149104954,0,FALSE,
1.03084837,-0.167290885,-0.239464757,0.949806543,0,0,0,0.478661421,-0.206749576,0,FALSE,
1.249284715,-0.106706133,-0.180659715,0.911524339,0,0,0,0.502386496,-0.209190213,0,FALSE,
0.928781735,-0.299262305,-0.318592415,0.942602993,0,0,0,0.522559586,0.076322003,0,FALSE,
0.931823166,-0.300185746,-0.313483256,0.941728431,0,0,0,0.527850655,0.080565831,0,FALSE,
1.030013792,-0.125891446,-0.318467395,0.930874015,0,0,0,0.539545145,0.260253741,0,FALSE,
1.041980451,-0.096139617,-0.315260616,0.934813426,0,0,0,0.549901971,0.244619722,0,FALSE,
1.028944351,-0.057596665,-0.299716228,0.945031131,0,0,0,0.56707113,0.186903752,0,FALSE,
1.028944351,-0.057596665,-0.299716228,0.945031131,0,0,0,0.56707113,0.186903752,0,FALSE,
1.028944351,-0.057596665,-0.299716228,0.945031131,0,0,0,0.56707113,0.186903752,0,FALSE,
1.028944351,-0.057596665,-0.299716228,0.945031131,0,0,0,0.56707113,0.186903752,,FALSE,
0.943521024,-0.336329927,-0.370202541,0.921174332,0,0,0,0.6153018,0.14341129,0,FALSE,
0.939484374,-0.306780994,-0.396055637,0.90971311,0,0,0,0.574759037,0.09446485,0,FALSE,
0.902511831,-0.305965701,-0.413690189,0.901307826,0,0,0,0.526698823,0.079573336,0,FALSE,
0.865047423,-0.375508119,-0.429314698,0.879250289,0,0,0,0.478760574,0.131379759,0,FALSE,
1.086648435,-0.343168119,-0.42502197,0.86489225,0,0,0,0.684975796,0.208932005,0,FALSE,
1.051657985,-0.432976039,-0.390612401,0.854180339,0,0,0,0.683338159,0.253425975,0,FALSE,
1.141080608,-0.180411287,-0.266047423,0.956645419,0,0,0,0.654247504,0.050276057,0,FALSE,
1.137978559,-0.230737501,-0.248219195,0.957743385,0,0,0,0.643203236,0.059569982,0,FALSE,
1.171296616,-0.202758372,-0.174150202,0.962929296,0,0,0,0.644976398,0.063453817,0,FALSE,
1.17778106,-0.154981805,-0.161863109,0.95773268,0,0,0,0.655199945,0.036549938,0,FALSE,
1.171504546,-0.180893575,-0.153380785,0.957881389,0,0,0,0.652729294,0.052517255,0,FALSE,
1.166762986,-0.174191598,-0.139526124,0.95786796,0,0,0,0.653598288,0.051691628,0,FALSE,
1.177163319,-0.106147962,-0.110032987,0.957453401,0,0,0,0.657536108,0.008762437,0,FALSE,
1.177163319,-0.106147962,-0.110032987,0.957453401,0,0,0,0.657536108,0.008762437,0,FALSE,
1.199582366,-0.128300243,-0.159955486,0.943016973,0,0,0,0.661717784,0.02928273,0,FALSE,
1.045868816,-0.203340608,-0.100093131,0.881252411,0,0,0,0.636500694,0.055839386,0,FALSE,
1.045868816,-0.203340608,-0.100093131,0.881252411,0,0,0,0.590274201,0.066481423,0,FALSE,
0.857764977,-0.368452375,-0.386320407,0.907506641,0,0,0,0.489602231,0.077277638,0,FALSE,
0.865823618,-0.315467613,-0.391757268,0.912253146,0,0,0,0.564284524,0.08075318,0,FALSE,
1.078153844,-0.289315788,-0.235976469,0.962398425,0,0,0,0.610913493,0.07479054,0,FALSE,
1.119919152,-0.334676348,-0.241495994,0.945054234,0,0,0,0.607202602,0.075814694,0,FALSE,
0.98206443,-0.325662896,-0.210564153,0.961434867,0,0,0,0.585877955,0.0582356,0,FALSE,
0.969812079,-0.325111876,-0.2017809,0.961378192,0,0,0,0.585877955,0.0582356,0,FALSE,
0.531374859,-0.374636312,-0.54870709,0.821000515,0,0,0,0.265479696,0.029146404,0,FALSE,
0.881016281,-0.541730452,-0.322289589,0.926917216,0,0,0,0.490362586,0.221245217,0,FALSE,
1.049692094,-0.339595559,-0.227829574,0.968530588,0,0,0,0.603412358,0.235800776,0,FALSE,
1.056810373,-0.34424228,-0.196182414,0.973497666,0,0,0,0.574010374,0.486796377,0,FALSE,
1.064561773,-0.318490036,-0.191442971,0.975724534,0,0,0,0.574010374,0.486796377,0,FALSE,
1.05079162,-0.304604683,-0.188256646,0.976101225,0,0,0,0.574010374,0.486796377,0,FALSE,
1.02965325,-0.3198097,-0.185513929,0.976182265,0,0,0,0.570109535,0.386146579,0,FALSE,
0.532761751,-1.019783409,-0.402270786,0.744382768,0,0,0,0.763473534,0.346218698,0,TRUE,
1.03290737,-0.132896888,-0.333494146,0.934985119,0,0,0,0.659086616,-0.050694132,0,TRUE,
1.067076308,-0.200709708,-0.251903238,0.94824894,0,0,0,0.663889507,0.00152988,0,TRUE,
1.067076308,-0.200709708,-0.251903238,0.94824894,0,0,0,0.647400116,-0.011174304,,TRUE,
1.067076308,-0.200709708,-0.251903238,0.94824894,0,0,0,0.647400116,-0.011174304,,TRUE,
0.590116646,-0.04976876,-0.094599085,0.988910165,0,0,0,1.040588795,-0.056756812,0,TRUE,
0.6028166,-0.056678262,-0.097693856,0.991830988,0,0,0,1.073582378,0.001596143,0,TRUE,
0.606366318,-0.05092941,-0.07544173,0.993807941,0,0,0,1.08038104,-0.005967036,0,TRUE,
0.601292966,-0.068579228,-0.084184034,0.991501507,0,0,0,1.080500944,0.025180897,0,TRUE,
0.597792114,-0.062455251,-0.080231231,0.991434691,0,0,0,1.080541325,0.045747879,0,TRUE,
0.606550757,-0.06555156,-0.084476954,0.990790393,0,0,0,1.094114788,0.117296783,0,TRUE,
0.609744962,-0.075389841,-0.077006416,0.991195884,0,0,0,1.088294464,0.114877356,0,TRUE,
0.604383909,-0.075347738,-0.084163528,0.98889402,0,0,0,1.081392172,0.118553186,0,TRUE,
0.60834772,-0.059112907,-0.036286248,0.994048479,0,0,0,1.095496402,-0.007411868,0,TRUE,
0.568311421,-0.003993589,-0.315282528,0.923120095,0,0,0,0.996901143,-0.05499575,0,TRUE,
0.593259054,0.024696086,-0.259033133,0.964405128,0,0,0,0.974277081,-0.143607506,0,TRUE,
0.544224348,-0.142561329,-0.320399462,0.847867038,0,0,0,0.922584271,-0.096584427,0,TRUE,
0.57925794,-0.070180056,-0.501177962,0.798360527,0,0,0,0.788835884,0.063542643,0,TRUE,
0.656351028,-0.036356111,-0.104967843,0.990882551,0,0,0,1.013019369,0.133110209,0,TRUE,
0.662414465,-0.115247066,-0.059346836,0.984272823,0,0,0,1.223882848,-0.023946613,1,TRUE,
0.61790704,-0.094725228,-0.071664032,0.993433363,0,0,0,1.187533495,-0.083949748,0,TRUE,
0.589608169,-0.094369432,-0.136445546,0.988390684,0,0,0,1.131227175,-0.17268523,1,TRUE,
0.510812054,0.099060785,-0.259764359,0.958329122,0,0,0,1.009945942,-0.15240557,1,TRUE,
0.410049803,0.092383232,-0.427546084,0.894520817,0,0,0,0.738461113,-0.115255178,0,TRUE,
0.401163846,0.135779092,-0.372469662,0.9155566,0,0,0,0.738461113,-0.115255178,0,TRUE,
0.401163846,0.135779092,-0.372469662,0.9155566,0,0,0,0.738461113,-0.115255178,,FALSE,
0.265249336,-0.781828093,-0.614744424,0.738343642,0,0,0,0.06010806,0.134986529,0,FALSE,
