head1_head0_trans_x,head1_head0_trans_y,,,,,head1_head0_ori_w,head1_head1_trans_x,head1_head1_ori_x,head1_head1_ori_y,head1_head2_trans_z,head1_AU07,,head1_AU09,head1_AU12,ClassP1,Class_P0
-0.501913817,0.112424796,,,,,0.991057191,-1.133980108,0.007411868,0.15022473,0,0,,1,1,FALSE,
-0.596820179,0.098988564,,,,,0.982939028,-1.121964127,0.05499575,0.294227154,0,0,,0,1,FALSE,
-0.603219938,0.090915985,,,,,0.991262166,-1.025551507,0.143607506,0.254771382,0,0,,1,1,FALSE,
-0.624502037,0.043255905,,,,,0.976398227,-1.208490457,0.096584427,0.34115898,0,1,,0,1,FALSE,
-0.623703412,0.066332374,,,,,0.917318615,-1.247082063,-0.063542643,0.370677913,0,,,,,FALSE,
-0.600292007,-0.025165388,,,,,0.990955789,-1.298343885,-0.133110209,0.19814158,0,1,,0,1,FALSE,
-0.522850724,0.006115561,,,,,0.963122067,-1.215718615,0.023946613,0.248541582,0,0,,0,1,FALSE,
-0.595907657,0.030202764,,,,,0.974727837,-1.204590679,0.083949748,0.163045053,0,0,,0,0,FALSE,
-0.603796652,0.040921264,,,,,0.98286221,-1.208388218,0.17268523,0.23195616,0,0,,0,0,FALSE,
-0.578472227,0.028656655,,,,,0.983805972,-1.386511562,0.15240557,0.353978246,0,0,,0,0,FALSE,
-0.558138399,0.019071274,,,,,0.99467282,-1.427273355,0.115255178,0.46988891,0,,,,,FALSE,
-0.558138399,0.019071274,,,,,0.99467282,-1.427273355,0.115255178,0.46988891,0,,,,,FALSE,
-0.558138399,0.019071274,,,,,0.99467282,-1.427273355,0.115255178,0.46988891,0,,,,,FALSE,
0.277148967,-0.398045926,,,,,0.909043436,-0.58485075,-0.134986529,0.527644581,0,,,,,FALSE,
0.246400732,-0.323139102,,,,,0.871570693,-0.548751439,-0.030878091,0.193096871,0,0,,0,1,FALSE,
0.243621776,-0.355644887,,,,,0.909966824,-0.536902096,-0.044554177,0.193481825,0,0,,0,1,FALSE,
0.253894457,-0.377797066,,,,,0.91869467,-0.551179771,-0.021951768,0.191557176,0,0,,0,1,FALSE,
0.24467496,-0.289180204,,,,,0.629904927,-0.524800759,0.10181497,0.013878752,0,,,,,FALSE,
0.22157557,-0.484809746,,,,,0.932304726,-0.483718194,0.16036045,0.067249464,0,,,,,FALSE,
0.22157557,-0.484809746,,,,,0.932304726,-0.483718194,0.16036045,0.067249464,0,,,,,FALSE,
0.22157557,-0.484809746,,,,,0.932304726,-0.483718194,0.16036045,0.067249464,0,,,,,FALSE,
0.613711436,-0.062739763,,,,,0.982649711,-0.592137277,-0.170177878,0.416039827,0,0,,0,0,FALSE,
0.442994294,-0.114181152,,,,,0.947501313,-0.642423516,0.049156113,0.125625565,0,0,,0,0,FALSE,
0.442994294,-0.114181152,,,,,0.947501313,-0.646192587,0.024485651,0.093401437,0,,,,,FALSE,
0.442994294,-0.114181152,,,,,0.947501313,-0.617420773,0.073814899,0.188705143,0,,,,,FALSE,
0.67673463,-0.30405523,,,,,0.966927998,-0.638928521,-0.00857872,0.189984564,0,,,,,FALSE,
0.67673463,-0.30405523,,,,,0.966927998,-0.638928521,-0.00857872,0.189984564,0,,,,,FALSE,
-0.250859115,-0.044299199,,,,,0.951989905,-1.215975154,0.050962468,0.484917403,0,,,,,FALSE,
-0.250859115,-0.044299199,,,,,0.951989905,-1.215975154,0.050962468,0.484917403,0,1,,1,1,FALSE,
-0.411101289,-0.003948811,,,,,0.994561773,-1.022497773,-0.044277513,-0.011214203,0,1,,0,0,FALSE,
-0.337765411,0.027077318,,,,,0.994937732,-0.864389765,-0.072731893,0.110419774,0,1,,0,0,FALSE,
-0.505004161,0.062091759,,,,,0.983920331,-1.128603354,-0.003735876,0.131253468,0,1,,0,0,FALSE,
-0.505004161,0.062091759,,,,,0.983920331,-1.128603354,-0.003735876,0.131253468,0,,,,,FALSE,
-0.383630554,0.424607484,,,,,0.945906719,-0.912854497,-0.135616475,0.225177115,0,0,,0,1,FALSE,
-0.308479941,0.185014045,,,,,0.987569189,-1.070790137,-0.049942537,0.225174063,0,0,,0,1,FALSE,
-0.469289785,0.216803033,,,,,0.990370511,-1.048908577,0.024608587,0.168925371,0,0,,0,1,FALSE,
-0.50400855,0.095292207,,,,,0.956994069,-1.064539349,0.068033146,-0.033826047,0,1,,1,0,FALSE,
-0.487850612,0.28175729,,,,,0.973208722,-1.048782493,-0.145648875,0.535250536,0,0,,0,0,FALSE,
-0.506257209,0.21985682,,,,,0.937768799,-1.02088133,-0.097964598,0.670815143,0,0,,1,0,FALSE,
-0.652334532,0.246374026,,,,,0.901226237,-1.097281766,-0.208661529,0.711402925,0,0,,0,1,FALSE,
-0.408424878,-0.085516129,,,,,0.986055586,-1.058074903,0.179277514,0.289270322,0,0,,0,0,FALSE,
-0.344760287,-0.080520471,,,,,0.938317615,-1.021663399,0.169488181,0.252119914,0,0,,0,0,FALSE,
-0.644280695,-0.012147822,,,,,0.995721446,-1.289168052,0.036347958,0.372166601,0,,,,,FALSE,
-0.409923627,0.022755657,,,,,0.948858533,-1.074143595,-0.01430263,0.090445708,0,0,,0,0,FALSE,
-0.367648526,-0.179172348,,,,,0.851057524,-0.850253333,-0.247557047,0.178094378,0,0,,1,0,FALSE,
-0.395728964,-0.197944744,,,,,0.853402133,-0.850253333,-0.247557047,0.178094378,0,,,,,FALSE,
-0.529646054,-0.324462482,,,,,0.885193104,-0.850253333,-0.247557047,0.178094378,0,,,,,FALSE,
-1.035748045,0.551723327,,,,,0.90557509,-0.485854393,-0.389119451,-0.035831796,0,0,,0,0,TRUE,
-1.152527687,0.033320528,,,,,0.988099263,-0.546069709,0.049220102,-0.21791438,0,1,,1,1,TRUE,
-1.23805002,0.173810223,,,,,0.974913224,-0.635042076,-0.047785972,-0.159892832,0,0,,1,1,TRUE,
-1.169012101,0.108409205,,,,,0.991869329,-0.575619134,0.054163357,-0.027469889,0,1,,0,1,TRUE,
-1.169012101,0.108409205,,,,,0.991869329,-0.606167149,0.032360773,0.056435564,0,,,,,TRUE,
-1.169012101,0.108409205,,,,,0.991869329,-0.561032071,0.152219191,0.208750212,0,,,,,TRUE,
-1.169012101,0.108409205,,,,,0.991869329,-0.560746877,0.121388563,0.244511593,0,,,,,TRUE,
-1.169012101,0.108409205,,,,,0.991869329,-0.562893275,0.090167897,0.266742278,0,,,,,TRUE,
-1.169012101,0.108409205,,,,,0.991869329,-0.558402006,-0.182716821,0.201929814,0,,,,,TRUE,
-0.016154083,-0.448468081,,,,,0.798779871,-0.554589592,-0.302376094,0.05844944,0,0,,0,0,TRUE,
-0.01699037,-0.568650796,,,,,0.84284339,-0.595745474,-0.412675799,0.043670742,0,,,,,TRUE,
-1.304769459,-0.222460111,,,,,0.949688783,-0.62280614,0.163235298,0.068906855,0,0,,0,0,TRUE,
-1.290424377,-0.293555258,,,,,0.92793003,-0.611702385,0.172933992,0.082109771,0,0,,0,0,TRUE,
-1.226788102,-0.399294895,,,,,0.906996568,-0.598382612,0.199427048,0.074157938,0,0,,0,1,TRUE,
-1.030581358,-0.746550416,,,,,0.856735747,-0.588243305,0.252054028,0.052424365,0,,,,,TRUE,
-1.106042943,-0.508371365,,,,,0.911770589,-0.419644028,0.348437341,0.411559505,0,0,,0,0,TRUE,
-0.727611702,-0.447204186,,,,,0.863279515,-0.203275153,0.29746788,0.564782774,0,1,,0,0,TRUE,
-0.344889209,-0.064911803,,,,,0.864316185,-0.160397192,0.198343118,0.534391949,0,1,,0,0,TRUE,
-0.167732748,0.085146165,,,,,0.887209837,-0.2528958,0.113115006,0.451445919,0,,,,,FALSE,
-1.010022727,-0.134641021,,,,,0.816655142,-0.391789849,0.21667834,0.327002788,0,0,,0,0,FALSE,
-0.847904595,0.233557438,,,,,0.840184653,-0.301708009,0.015867563,0.350642958,0,0,,0,0,FALSE,
-0.847904595,0.233557438,,,,,0.840184653,-0.301708009,0.015867563,0.350642958,0,,,,,FALSE,
-0.20878596,-0.179109064,,,,,0.813160309,0.753295103,0.222865839,0.467658444,0,0,,0,0,FALSE,
-0.206244298,-0.351605514,,,,,0.840314639,0.753295103,0.222865839,0.467658444,0,,,,,FALSE,
-0.348321656,-0.222847706,,,,,0.935812537,0.753295103,0.222865839,0.467658444,0,,,,,FALSE,
-0.348321656,-0.222847706,,,,,0.935812537,0.753295103,0.222865839,0.467658444,0,,,,,FALSE,
-0.348321656,-0.222847706,,,,,0.935812537,0.753295103,0.222865839,0.467658444,0,,,,,FALSE,
-0.586944811,0.179677111,,,,,0.989537621,-1.197276538,-0.207304347,-0.073017968,0,0,,0,0,FALSE,
-0.592492533,0.151244625,,,,,0.994513639,-1.175481237,-0.242655873,-0.082853093,0,0,,0,1,FALSE,
-0.590279511,0.174970039,,,,,0.99784048,-1.192557267,-0.059225503,0.26201043,0,,,,,FALSE,
-0.434099504,0.149701547,,,,,0.985155978,-0.912945331,-0.110883073,0.59791921,0,0,,1,0,FALSE,
-0.335933542,0.15100619,,,,,0.977108507,-0.772243363,-0.182031625,0.422113203,0,,,,,FALSE,
-0.327015152,0.187123347,,,,,0.953387716,-0.772243363,-0.182031625,0.422113203,0,,,,,FALSE,
-0.328417056,0.177242322,,,,,0.962993834,-0.823424137,-0.044251754,0.371506935,0,0,,1,0,FALSE,
-0.481902073,0.198948289,,,,,0.988040363,-0.828231271,-0.085306843,0.392266534,0,1,,0,1,FALSE,
-0.502738303,0.307114598,,,,,0.953353016,-0.954990387,-0.261897366,0.372164591,0,,,,,FALSE,
-0.502738303,0.307114598,,,,,0.953353016,-0.845353494,-0.141662908,0.366949744,0,,,,,FALSE,
0.574483292,-0.062003792,,,,,0.947666224,0.998820853,0.161878599,-0.046991912,0,1,,0,0,FALSE,
0.226635331,0.477123669,,,,,0.857777418,0.749979975,-0.033690487,-0.080522458,0,,,,,FALSE,
0.244133254,0.464557493,,,,,0.857241247,0.36097352,-0.076627832,-0.130174429,0,,,,,FALSE,
0.244133254,0.464557493,,,,,0.857241247,0.36097352,-0.076627832,-0.130174429,0,,,,,FALSE,
-0.539456893,0.218803854,,,,,0.994230435,-1.151620764,-0.066385155,0.125580022,0,1,,0,1,FALSE,
-0.361505033,0.233179025,,,,,0.990567658,-0.778955185,0.175382732,0.4047301,0,0,,0,1,FALSE,
-0.408322769,0.173502379,,,,,0.988420708,-0.930953105,0.243370626,0.36937696,0,0,,0,1,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.511811136,0.066366289,,,,,0.99369309,-1.124060913,-0.043959408,0.31546605,0,,,,,FALSE,
-0.517031631,0.132933256,,,,,0.99853822,-1.246006015,-0.133211258,0.235175906,0,1,,0,1,FALSE,
-0.525160774,0.465675952,,,,,0.974306819,-1.213955894,-0.142594257,0.338946493,0,1,,0,1,FALSE,
-0.60765166,0.562983958,,,,,0.991501635,-1.252327594,-0.112324227,0.344379112,0,,,,,FALSE,
-0.60765166,0.562983958,,,,,0.991501635,-1.252327594,-0.112324227,0.344379112,0,,,,,FALSE,
-0.570828541,0.183651927,,,,,0.85566743,-0.930050336,-0.203680785,0.586560791,0,1,,1,0,FALSE,
-0.292538036,0.284016925,,,,,0.969549583,-0.916214455,-0.148905681,0.578351274,0,,,,,FALSE,
-0.903218947,0.198894104,,,,,0.907331475,-1.251551272,-0.139669565,0.575440792,0,0,,0,0,FALSE,
-0.791132374,0.19954785,,,,,0.956166876,-1.215440719,-0.091066695,0.47239073,0,,,,,FALSE,
-0.348024065,-0.061047542,,,,,0.88631735,-0.914989643,0.056167964,0.372796382,0,0,,0,0,FALSE,
-0.465992291,-0.019433805,,,,,0.853849408,-0.958013586,0.413019275,0.353129737,0,0,,0,0,FALSE,
-0.465992291,-0.019433805,,,,,0.853849408,-0.958013586,0.413019275,0.353129737,0,0,,0,0,FALSE,
-0.424100774,-0.108728696,,,,,0.861729687,-0.891449575,0.485845162,0.315492574,0,,,,,FALSE,
-0.424100774,-0.108728696,,,,,0.861729687,-0.891449575,0.485845162,0.315492574,0,,,,,FALSE,
-0.424100774,-0.108728696,,,,,0.861729687,-0.891449575,0.485845162,0.315492574,0,,,,,FALSE,
0.597177148,-0.233031159,,,,,0.988450249,-0.565289297,-0.008196057,0.305612963,0,0,,0,0,FALSE,
0.575767887,-0.234384064,,,,,0.997749067,-0.623467481,0.041777694,0.315617159,0,0,,0,0,FALSE,
0.246422584,-0.006759759,,,,,0.924858354,-0.600733147,0.068387892,0.119656333,0,1,,0,1,FALSE,
0.696746667,-0.206193337,,,,,0.918617516,-0.637942875,-0.010272533,0.106553732,0,0,,0,0,FALSE,
-0.554320729,0.164945174,,,,,0.945702813,-1.0766326,-0.151827256,0.551862282,0,,,,,FALSE,
-1.223177674,0.00831919,,,,,0.738250131,-0.559279194,0.159167146,0.316549982,0,0,,0,0,FALSE,
-1.136977423,-0.032214589,,,,,0.720869096,-0.493639,0.297053137,0.283958751,0,0,,0,0,FALSE,
-1.211402173,0.212789097,,,,,0.717696804,-0.589351782,0.073530104,0.287046101,0,0,,0,0,FALSE,
-1.273628673,-0.22149996,,,,,0.722727799,-0.700820946,0.293949668,0.223483054,0,1,,0,0,FALSE,
-1.049148074,-0.199345648,,,,,0.784109812,-0.700820946,0.293949668,0.223483054,0,,,,,FALSE,
-0.897627691,-0.128934739,,,,,0.767486722,-0.700820946,0.293949668,0.223483054,0,,,,,FALSE,
-0.898803062,-0.123232698,,,,,0.829361446,-0.700820946,0.293949668,0.223483054,0,,,,,FALSE,
-0.992565483,-0.077760656,,,,,0.876555592,-0.700820946,0.293949668,0.223483054,0,,,,,FALSE,
-1.233986686,0.136313441,,,,,0.967898459,-0.700820946,0.293949668,0.223483054,0,,,,,FALSE,
-1.261960703,0.124647344,,,,,0.966954359,-0.700820946,0.293949668,0.223483054,0,,,,,FALSE,
-1.247046804,0.091002664,,,,,0.964863784,-0.480199069,0.071980089,0.182180891,0,0,,0,0,FALSE,
-1.303489603,0.107793412,,,,,0.993351959,-0.54242026,0.053473552,0.017079979,0,0,,0,0,FALSE,
-1.203186024,0.123161766,,,,,0.987218018,-0.544200891,0.044934571,0.163906454,0,0,,0,0,FALSE,
-1.183280825,0.103075168,,,,,0.995719288,-0.6082865,0.032898777,0.021437179,0,1,,0,0,FALSE,
-1.252528251,0.053812814,,,,,0.976922368,-0.585714805,0.091539506,0.091143197,0,0,,0,0,FALSE,
-1.221434374,0.058899249,,,,,0.927864122,-0.549449036,0.1043445,0.070933337,0,1,,0,0,FALSE,
-1.221434374,0.058899249,,,,,0.927864122,-0.549449036,0.1043445,0.070933337,0,0,,0,0,FALSE,
-1.235780508,0.159423396,,,,,0.954849322,-0.59078376,0.000613886,-0.042393505,0,0,,0,1,FALSE,
-0.787003681,0.006295191,,,,,0.992561499,-0.092171603,0.023934571,-0.119664566,0,1,,0,0,FALSE,
-0.660905021,-0.020642319,,,,,0.9122668,-0.102280675,0.135363292,-0.164066416,0,,,,,FALSE,
0.704112992,-0.077345581,,,,,0.960822251,-0.651738519,-0.111626283,0.178420151,0,0,,0,0,FALSE,
0.739004593,-0.028385647,,,,,0.955873242,-0.586254705,-0.127687233,0.156897379,0,1,,0,0,FALSE,
1.207909633,-0.263761649,,,,,0.920885087,0.672745523,0.081134451,-0.150933391,0,1,,0,0,FALSE,
1.151246889,-0.359096978,,,,,0.873951087,0.673085729,0.019233954,-0.060317034,0,1,,0,0,FALSE,
1.144915786,-0.375690292,,,,,0.796815227,0.674301115,0.003936795,-0.01791755,0,0,,0,0,FALSE,
1.133347987,-0.407912707,,,,,0.807913415,0.65521184,-0.03869762,-0.075329369,0,0,,0,1,FALSE,
1.098946629,-0.353868835,,,,,0.851721899,0.655507021,-0.006512111,-0.114446846,0,0,,0,1,FALSE,
1.147768277,-0.280999663,,,,,0.803922509,0.677586719,0.00233975,-0.097394488,0,0,,0,1,FALSE,
1.168955618,-0.305158877,,,,,0.860407934,0.68007154,0.002064801,-0.089663061,0,0,,0,1,FALSE,
1.113479851,-0.315738535,,,,,0.883483291,0.642778172,0.034035876,-0.171900068,0,1,,0,1,FALSE,
1.266581999,-0.204383599,,,,,0.902401405,0.754632103,0.116230739,-0.052190519,0,1,,0,0,FALSE,
1.283512953,-0.036842397,,,,,0.953725458,0.709376391,0.186984744,0.002274263,0,1,,0,0,FALSE,
0.96980113,-0.441771328,,,,,0.843431975,0.482322893,0.120565982,-0.369061643,0,0,,0,1,FALSE,
0.670478553,-0.420387596,,,,,0.709890053,0.415571387,0.140580037,-0.406771152,0,1,,0,1,FALSE,
0.101797863,-1.072257586,,,,,0.52760038,-0.064833189,0.485270129,-0.334859808,0,,,,,FALSE,
1.03465569,-0.271505613,,,,,0.930600374,0.592489796,0.087939699,-0.222560031,0,0,,0,0,FALSE,
1.047923015,-0.288765739,,,,,0.948621325,0.586108336,0.110328237,-0.240277586,0,1,,0,0,FALSE,
1.047923015,-0.288765739,,,,,0.948621325,0.586108336,0.110328237,-0.240277586,0,1,,0,0,FALSE,
1.067858226,-0.273463684,,,,,0.961047367,0.587649006,0.060583763,-0.282935366,0,0,,0,0,FALSE,
1.051429673,-0.24943317,,,,,0.910539541,0.58701165,0.050251279,-0.34347076,0,0,,0,0,FALSE,
1.051429673,-0.24943317,,,,,0.910539541,0.58701165,0.050251279,-0.34347076,0,0,,0,0,FALSE,
1.058619468,-0.249987351,,,,,0.90660311,0.624133984,0.08631278,-0.33351667,0,1,,0,1,FALSE,
0.652314062,-0.182711449,,,,,0.840423531,0.457062017,0.025703896,-0.278208087,0,1,,0,1,FALSE,
0.616718812,-0.275137441,,,,,0.832747083,0.538379418,-0.01116649,-0.357643136,0,1,,0,1,FALSE,
0.69546796,-0.222086888,,,,,0.69582816,0.375364541,-0.047149739,-0.434158755,0,0,,0,1,FALSE,
0.689633482,-0.232418645,,,,,0.723206723,0.332886885,-0.031687022,-0.428641205,0,,,,,FALSE,
1.02942196,-0.14794784,,,,,0.791562478,0.332886885,-0.031687022,-0.428641205,0,,,,,FALSE,
1.02942196,-0.14794784,,,,,0.791562478,0.332886885,-0.031687022,-0.428641205,0,,,,,FALSE,
-0.647864312,-0.083642753,,,,,0.959364311,-1.346729073,0.100782547,0.227556914,0,0,,0,0,FALSE,
-0.548414319,-0.343612094,,,,,0.85516613,-0.792941895,0.200106416,0.476186479,0,1,,0,0,FALSE,
-0.548414319,-0.343612094,,,,,0.85516613,-0.792941895,0.200106416,0.476186479,0,,,,,FALSE,
-0.548414319,-0.343612094,,,,,0.85516613,-0.792941895,0.200106416,0.476186479,0,,,,,FALSE,
0.54653226,-0.086489635,,,,,0.955120541,0.914549117,0.124965372,-0.403019174,0,1,,0,0,FALSE,
0.494487945,0.037032773,,,,,0.967803439,1.013945192,0.09782936,-0.426268501,0,1,,0,0,FALSE,
0.647964274,-0.013978617,,,,,0.988767434,1.24194358,0.14807422,-0.194967606,0,1,,0,1,FALSE,
0.648106272,-0.045288204,,,,,0.987337648,1.227246682,0.185356476,-0.052556829,0,1,,1,1,FALSE,
0.584445224,-0.059522094,,,,,0.990936256,1.044604889,-0.051117483,-0.309201702,0,0,,0,0,FALSE,
0.647570471,-0.116669379,,,,,0.986488976,1.139271632,-0.188143166,-0.324838652,0,1,,1,1,FALSE,
0.647570471,-0.116669379,,,,,0.986488976,1.139271632,-0.188143166,-0.324838652,0,1,,1,1,FALSE,
0.653037851,-0.118789192,,,,,0.987834824,1.142688776,-0.169948526,-0.338523393,0,0,,0,1,FALSE,
0.648442092,-0.126247818,,,,,0.979551827,1.143126637,0.040156,-0.263673958,0,1,,0,1,FALSE,
0.605932691,-0.054215405,,,,,0.988383251,1.103409464,0.034634493,-0.415573758,0,1,,0,0,FALSE,
0.630080651,-0.057668082,,,,,0.987373756,1.163284501,-0.051743849,-0.345021944,0,1,,0,0,FALSE,
0.66360576,-0.04229568,,,,,0.992349766,1.189077488,-0.166148756,-0.360201408,0,1,,0,1,FALSE,
0.660350296,-0.029196123,,,,,0.988246205,1.211469665,-0.123030373,-0.35567941,0,1,,1,1,FALSE,
0.62057891,-0.006412817,,,,,0.97644326,1.175590886,-0.194577654,-0.376231319,0,0,,0,1,FALSE,
0.670065546,-0.082914402,,,,,0.940128644,1.027917848,-0.09591032,-0.489984584,0,0,,0,1,FALSE,
0.709863961,-0.091579839,,,,,0.941834428,1.106145702,-0.102828203,-0.491163502,0,1,,0,1,FALSE,
0.552781614,0.087972965,,,,,0.967760196,1.100550461,0.042301774,-0.136806577,0,1,,0,1,TRUE,
0.560222465,0.003074198,,,,,0.949384457,1.071267332,0.102548521,-0.169931596,0,,,,,TRUE,
0.527467523,-0.014118377,,,,,0.941891275,1.071267332,0.102548521,-0.169931596,0,,,,,TRUE,
0.531924352,-0.046557964,,,,,0.950044161,1.071267332,0.102548521,-0.169931596,0,,,,,TRUE,
0.494190981,-0.090182841,,,,,0.944215191,1.071267332,0.102548521,-0.169931596,0,,,,,TRUE,
0.512841035,-0.083046396,,,,,0.94556461,0.892476544,-0.033968411,-0.494436504,0,1,,0,1,TRUE,
0.565098412,-0.120383404,,,,,0.950072947,0.864357347,0.139398632,-0.343327417,0,1,,0,1,TRUE,
0.621990862,-0.045664094,,,,,0.982262802,1.14602984,-0.016816959,-0.024676958,0,0,,0,1,TRUE,
0.633418665,0.139571511,,,,,0.989775998,1.335933251,0.150491772,-0.160507426,0,,,,,TRUE,
0.633418665,0.139571511,,,,,0.989775998,1.335933251,0.150491772,-0.160507426,0,,,,,TRUE,
0.633418665,0.139571511,,,,,0.989775998,1.335933251,0.150491772,-0.160507426,0,,,,,TRUE,
0.545733865,-0.064872559,,,,,0.969818027,1.123138624,0.264440925,-0.335286299,0,1,,0,1,TRUE,
0.597842249,-0.126104434,,,,,0.976030143,1.194785067,0.25698635,-0.27113431,0,1,,1,1,TRUE,
0.5488699,-0.187155333,,,,,0.969861228,1.215707456,0.25057618,-0.258719652,0,,,,,TRUE,
0.604792954,-0.111854492,,,,,0.98252898,1.215707456,0.25057618,-0.258719652,0,,,,,TRUE,
0.637136603,-0.099217463,,,,,0.985369771,1.428237234,0.002239581,-0.215327131,0,1,,0,1,TRUE,
0.591967221,-0.122143866,,,,,0.968741525,1.301693215,0.014812294,-0.296613026,0,1,,0,1,TRUE,
0.649425966,-0.065589121,,,,,0.989079089,1.363368415,0.003350473,-0.43908096,0,1,,0,1,TRUE,
0.652090975,-0.057346252,,,,,0.989764643,1.336447165,-0.021572892,-0.48435671,0,1,,0,1,FALSE,
0.652639878,-0.056589726,,,,,0.989991504,1.329283355,-0.005335393,-0.492569826,0,1,,0,1,FALSE,
0.65488542,-0.060124211,,,,,0.990436245,1.319265468,0.041048704,-0.486021287,0,1,,0,1,FALSE,
0.639521769,-0.049999555,,,,,0.98733845,1.311915296,0.098128143,-0.373436168,0,1,,0,0,FALSE,
0.627847827,0.088559182,,,,,0.993449423,1.472573716,0.084570952,-0.143417065,0,,,,,FALSE,
0.668188333,0.077402698,,,,,0.988354258,1.420629528,-0.301220122,-0.295008212,0,0,,0,0,TRUE,
0.762570226,0.140196845,,,,,0.98658789,1.507037324,-0.335502663,-0.310092298,0,0,,0,1,TRUE,
0.551229271,-0.023367348,,,,,0.981323275,1.237337157,-0.264541803,-0.435791046,0,1,,0,1,TRUE,
0.645818161,0.042970019,,,,,0.975896532,1.12216814,0.007600583,-0.301892465,0,0,,0,0,FALSE,
0.724833384,0.042791851,,,,,0.961978737,1.089762016,0.025392294,-0.326587853,0,1,,0,0,FALSE,
0.724833384,0.042791851,,,,,0.961978737,1.089762016,0.025392294,-0.326587853,0,,,,,FALSE,
1.239884371,0.154480706,,,,,0.956144932,0.565045449,-0.063878863,0.039380406,0,0,,0,1,FALSE,
1.239884371,0.154480706,,,,,0.956144932,0.565045449,-0.063878863,0.039380406,0,0,,1,1,FALSE,
1.232544738,0.001924732,,,,,0.979083293,0.545941577,-0.055045753,0.152784601,0,1,,0,0,FALSE,
1.232268391,0.055869416,,,,,0.982811289,0.573784759,-0.056060371,0.125237133,0,1,,0,0,TRUE,
0.694952438,0.028759639,,,,,0.986730824,1.302075108,0.118163571,-0.333073296,0,,,,,FALSE,
0.66194484,-0.110642006,,,,,0.977986763,1.302075108,0.118163571,-0.333073296,0,,,,,FALSE,
-0.695489386,0.283588985,,,,,0.941323067,-1.229557011,-0.127299662,-0.072866671,0,0,,1,0,TRUE,
-0.646862024,0.276187992,,,,,0.923234585,-1.241666462,-0.175292235,-0.119045448,0,0,,0,0,TRUE,
-0.622095052,-0.0700969,,,,,0.928692045,-1.160869927,-0.314391195,-0.185533515,0,0,,1,1,TRUE,
-0.606812479,-0.121593851,,,,,0.922011997,-1.104517787,-0.343689871,-0.217319642,0,0,,1,1,TRUE,
-0.588201476,-0.212093229,,,,,0.910259318,-1.104517787,-0.343689871,-0.217319642,0,,,,,TRUE,
-0.588201476,-0.212093229,,,,,0.910259318,-1.104517787,-0.343689871,-0.217319642,0,,,,,TRUE,
0.50276523,0.034314901,,,,,0.993782745,1.279958563,-0.016234276,-0.202575127,0,0,,1,0,TRUE,
0.50276523,0.034314901,,,,,0.993782745,1.279958563,-0.016234276,-0.202575127,0,0,,0,0,TRUE,
0.492974954,0.003224326,,,,,0.998442877,1.217763378,-0.513381673,0.019305717,0,,,,,TRUE,
-0.478403587,0.533308611,,,,,0.940699826,-0.681103057,-0.051597067,0.21676968,0,,,,,TRUE,
-0.611109533,0.116437538,,,,,0.925712918,-1.241442475,0.0309711,0.406991914,0,0,,1,1,TRUE,
-0.7853179,0.232168034,,,,,0.706237633,-1.254845433,-0.519363945,0.399015982,0,1,,0,0,FALSE,
-0.723641873,0.277385614,,,,,0.820985884,-1.241805225,-0.42629647,0.464070123,0,0,,0,0,FALSE,
-1.033264566,-0.00481337,,,,,0.957655792,-1.673102063,0.019499701,-0.080083953,0,0,,0,0,FALSE,
-1.033264566,-0.00481337,,,,,0.957655792,-1.673102063,0.019499701,-0.080083953,0,,,,,FALSE,
-1.033264566,-0.00481337,,,,,0.957655792,-1.673102063,0.019499701,-0.080083953,0,,,,,FALSE,
-0.754103666,0.292792569,,,,,0.970288496,-1.464626785,-0.031317046,0.204425082,0,1,,0,1,FALSE,
-0.81857138,0.311534184,,,,,0.957974487,-1.44832593,0.010455433,0.310220163,0,1,,1,1,FALSE,
-0.801345058,0.33430003,,,,,0.97765358,-1.458280873,0.029047017,0.163492237,0,,,,,FALSE,
-0.801345058,0.33430003,,,,,0.97765358,-1.458280873,0.029047017,0.163492237,0,,,,,FALSE,
