head0_head0_trans_x,head0_head1_trans_x,head0_head2_trans_x,head0_head2_trans_z,head0_head2_ori_y,head0_head2_ori_w,head0_AU28,head0_AU05,head0_AU20,head0_AU02,Class_P0,ClassP1
-0.408322769,-0.930953105,0,0,0,1,1,1,0,1,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.511811136,-1.124060913,0,0,0,1,,,,,FALSE,
-0.517031631,-1.246006015,0,0,0,1,1,1,1,1,FALSE,
-0.525160774,-1.213955894,0,0,0,1,1,1,0,1,FALSE,
-0.60765166,-1.252327594,0,0,0,1,,,,,FALSE,
-0.60765166,-1.252327594,0,0,0,1,,,,,FALSE,
-0.570828541,-0.930050336,0,0,0,1,1,1,0,1,FALSE,
-0.292538036,-0.916214455,0,0,0,1,,,,,FALSE,
-0.903218947,-1.251551272,0,0,0,1,1,1,1,0,FALSE,
-0.791132374,-1.215440719,0,0,0,1,,,,,FALSE,
-0.348024065,-0.914989643,0,0,0,1,1,0,0,1,FALSE,
-0.465992291,-0.958013586,0,0,0,1,1,0,0,1,FALSE,
-0.465992291,-0.958013586,0,0,0,1,1,1,1,0,FALSE,
-0.424100774,-0.891449575,0,0,0,1,,,,,FALSE,
-0.424100774,-0.891449575,0,0,0,1,,,,,FALSE,
-0.424100774,-0.891449575,0,0,0,1,,,,,FALSE,
0.597177148,-0.565289297,0,0,0,1,1,1,1,1,FALSE,
0.575767887,-0.623467481,0,0,0,1,1,1,1,1,FALSE,
0.246422584,-0.600733147,0,0,0,1,0,1,1,1,FALSE,
0.696746667,-0.637942875,0,0,0,1,1,1,0,1,FALSE,
-0.554320729,-1.0766326,0,0,0,1,,,,,FALSE,
-1.223177674,-0.559279194,0,0,0,1,1,0,0,0,FALSE,
-1.136977423,-0.493639,0,0,0,1,1,0,0,1,FALSE,
-1.211402173,-0.589351782,0,0,0,1,1,0,0,1,FALSE,
-1.273628673,-0.700820946,0,0,0,1,1,1,1,1,FALSE,
-1.049148074,-0.700820946,0,0,0,1,,,,,FALSE,
-0.897627691,-0.700820946,0,0,0,1,,,,,FALSE,
-0.898803062,-0.700820946,0,0,0,1,,,,,FALSE,
-0.992565483,-0.700820946,0,0,0,1,,,,,FALSE,
-1.233986686,-0.700820946,0,0,0,1,,,,,FALSE,
-1.261960703,-0.700820946,0,0,0,1,,,,,FALSE,
-1.247046804,-0.480199069,0,0,0,1,0,0,0,1,FALSE,
-1.303489603,-0.54242026,0,0,0,1,0,1,0,1,FALSE,
-1.203186024,-0.544200891,0,0,0,1,1,0,1,1,FALSE,
-1.183280825,-0.6082865,0,0,0,1,1,0,0,1,FALSE,
-1.252528251,-0.585714805,0,0,0,1,1,1,1,1,FALSE,
-1.221434374,-0.549449036,0,0,0,1,1,1,0,1,FALSE,
-1.221434374,-0.549449036,0,0,0,1,0,1,0,1,FALSE,
-1.235780508,-0.59078376,0,0,0,1,1,1,0,1,FALSE,
-0.787003681,-0.092171603,0,0,0,1,1,1,1,1,FALSE,
-0.660905021,-0.102280675,0,0,0,1,,,,,FALSE,
0.704112992,-0.651738519,0,0,0,1,1,0,0,1,FALSE,
0.739004593,-0.586254705,0,0,0,1,1,0,1,1,FALSE,
1.207909633,0.672745523,0,0,0,1,0,0,0,1,FALSE,
1.151246889,0.673085729,0,0,0,1,0,0,0,1,FALSE,
1.144915786,0.674301115,0,0,0,1,1,1,0,1,FALSE,
1.133347987,0.65521184,0,0,0,1,1,1,0,1,FALSE,
1.098946629,0.655507021,0,0,0,1,1,1,0,1,FALSE,
1.147768277,0.677586719,0,0,0,1,1,1,0,1,FALSE,
1.168955618,0.68007154,0,0,0,1,1,1,0,1,FALSE,
1.113479851,0.642778172,0,0,0,1,1,0,1,1,FALSE,
1.266581999,0.754632103,0,0,0,1,1,1,0,1,FALSE,
1.283512953,0.709376391,0,0,0,1,1,1,1,1,FALSE,
0.96980113,0.482322893,0,0,0,1,0,1,1,1,FALSE,
0.670478553,0.415571387,0,0,0,1,0,0,1,0,FALSE,
0.101797863,-0.064833189,0,0,0,1,,,,,FALSE,
1.03465569,0.592489796,0,0,0,1,0,1,1,1,FALSE,
1.047923015,0.586108336,0,0,0,1,0,1,1,1,FALSE,
1.047923015,0.586108336,0,0,0,1,0,1,1,1,FALSE,
1.067858226,0.587649006,0,0,0,1,0,1,1,1,FALSE,
1.051429673,0.58701165,0,0,0,1,0,1,1,0,FALSE,
1.051429673,0.58701165,0,0,0,1,0,1,1,1,FALSE,
1.058619468,0.624133984,0,0,0,1,0,1,1,1,FALSE,
0.652314062,0.457062017,0,0,0,1,0,0,1,0,FALSE,
0.616718812,0.538379418,0,0,0,1,0,0,0,1,FALSE,
0.69546796,0.375364541,0,0,0,1,0,0,1,1,FALSE,
0.689633482,0.332886885,0,0,0,1,,,,,FALSE,
1.02942196,0.332886885,0,0,0,1,,,,,FALSE,
1.02942196,0.332886885,0,0,0,1,,,,,FALSE,
-0.647864312,-1.346729073,0,0,0,1,1,1,0,1,FALSE,
-0.548414319,-0.792941895,0,0,0,1,0,0,1,1,FALSE,
-0.548414319,-0.792941895,0,0,0,1,,,,,FALSE,
-0.548414319,-0.792941895,0,0,0,1,,,,,FALSE,
0.54653226,0.914549117,0,0,0,1,1,0,1,1,FALSE,
0.494487945,1.013945192,0,0,0,1,1,0,0,1,FALSE,
0.647964274,1.24194358,0,0,0,1,0,0,1,0,FALSE,
0.648106272,1.227246682,0,0,0,1,0,0,0,0,FALSE,
0.584445224,1.044604889,0,0,0,1,0,0,0,1,FALSE,
0.647570471,1.139271632,0,0,0,1,0,0,0,1,FALSE,
0.647570471,1.139271632,0,0,0,1,0,0,0,1,FALSE,
0.653037851,1.142688776,0,0,0,1,0,1,0,1,FALSE,
0.648442092,1.143126637,0,0,0,1,0,0,1,1,FALSE,
0.605932691,1.103409464,0,0,0,1,0,0,1,1,FALSE,
0.630080651,1.163284501,0,0,0,1,0,0,1,1,FALSE,
0.66360576,1.189077488,0,0,0,1,0,1,1,1,FALSE,
0.660350296,1.211469665,0,0,0,1,0,0,1,0,FALSE,
0.62057891,1.175590886,0,0,0,1,0,0,1,1,FALSE,
0.670065546,1.027917848,0,0,0,1,0,1,1,0,FALSE,
0.709863961,1.106145702,0,0,0,1,0,1,1,1,FALSE,
0.552781614,1.100550461,0,0,0,1,1,0,1,1,TRUE,
0.560222465,1.071267332,0,0,0,1,,,,,TRUE,
0.527467523,1.071267332,0,0,0,1,,,,,TRUE,
0.531924352,1.071267332,0,0,0,1,,,,,TRUE,
0.494190981,1.071267332,0,0,0,1,,,,,TRUE,
0.512841035,0.892476544,0,0,0,1,0,0,1,0,TRUE,
0.565098412,0.864357347,0,0,0,1,0,1,1,0,TRUE,
0.621990862,1.14602984,0,0,0,1,0,0,1,1,TRUE,
0.633418665,1.335933251,0,0,0,1,,,,,TRUE,
0.633418665,1.335933251,0,0,0,1,,,,,TRUE,
0.633418665,1.335933251,0,0,0,1,,,,,TRUE,
0.545733865,1.123138624,0,0,0,1,0,1,0,1,TRUE,
0.597842249,1.194785067,0,0,0,1,0,1,1,0,TRUE,
0.5488699,1.215707456,0,0,0,1,,,,,TRUE,
0.604792954,1.215707456,0,0,0,1,,,,,TRUE,
0.637136603,1.428237234,0,0,0,1,0,1,1,0,TRUE,
0.591967221,1.301693215,0,0,0,1,0,1,1,0,TRUE,
0.649425966,1.363368415,0,0,0,1,0,1,1,0,TRUE,
0.652090975,1.336447165,0,0,0,1,0,1,1,0,FALSE,
0.652639878,1.329283355,0,0,0,1,0,1,1,0,FALSE,
0.65488542,1.319265468,0,0,0,1,0,1,1,0,FALSE,
0.639521769,1.311915296,0,0,0,1,0,0,1,1,FALSE,
0.627847827,1.472573716,0,0,0,1,,,,,FALSE,
0.668188333,1.420629528,0,0,0,1,0,1,0,1,TRUE,
0.762570226,1.507037324,0,0,0,1,0,1,0,1,TRUE,
0.551229271,1.237337157,0,0,0,1,0,1,1,1,TRUE,
0.645818161,1.12216814,0,0,0,1,1,1,1,0,FALSE,
0.724833384,1.089762016,0,0,0,1,1,1,1,1,FALSE,
0.724833384,1.089762016,0,0,0,1,,,,,FALSE,
1.239884371,0.565045449,0,0,0,1,1,0,0,1,FALSE,
1.239884371,0.565045449,0,0,0,1,0,0,0,0,FALSE,
1.232544738,0.545941577,0,0,0,1,1,0,1,1,FALSE,
1.232268391,0.573784759,0,0,0,1,1,0,1,1,TRUE,
0.694952438,1.302075108,0,0,0,1,,,,,FALSE,
0.66194484,1.302075108,0,0,0,1,,,,,FALSE,
-0.695489386,-1.229557011,0,0,0,1,1,0,1,1,TRUE,
-0.646862024,-1.241666462,0,0,0,1,1,0,1,1,TRUE,
-0.622095052,-1.160869927,0,0,0,1,1,1,1,1,TRUE,
-0.606812479,-1.104517787,0,0,0,1,1,0,1,1,TRUE,
-0.588201476,-1.104517787,0,0,0,1,,,,,TRUE,
-0.588201476,-1.104517787,0,0,0,1,,,,,TRUE,
0.50276523,1.279958563,0,0,0,1,0,0,1,1,TRUE,
0.50276523,1.279958563,0,0,0,1,0,1,0,0,TRUE,
0.492974954,1.217763378,0,0,0,1,,,,,TRUE,
-0.478403587,-0.681103057,0,0,0,1,,,,,TRUE,
-0.611109533,-1.241442475,0,0,0,1,1,0,1,1,TRUE,
-0.7853179,-1.254845433,0,0,0,1,1,0,0,1,FALSE,
-0.723641873,-1.241805225,0,0,0,1,1,0,0,1,FALSE,
-1.033264566,-1.673102063,0,0,0,1,0,1,0,1,FALSE,
-1.033264566,-1.673102063,0,0,0,1,,,,,FALSE,
-1.033264566,-1.673102063,0,0,0,1,,,,,FALSE,
-0.754103666,-1.464626785,0,0,0,1,1,0,0,1,FALSE,
-0.81857138,-1.44832593,0,0,0,1,1,0,1,1,FALSE,
-0.801345058,-1.458280873,0,0,0,1,,,,,FALSE,
-0.801345058,-1.458280873,0,0,0,1,,,,,FALSE,
-0.801345058,-1.458280873,0,0,0,1,,,,,FALSE,
-0.801345058,-1.458280873,0,0,0,1,,,,,FALSE,
0.4895089,1.123716346,0,0,0,1,0,0,1,1,FALSE,
0.479540431,1.095979854,0,0,0,1,1,0,1,1,FALSE,
0.581892371,1.230188453,0,0,0,1,1,0,0,1,FALSE,
0.557638838,1.23515788,0,0,0,1,0,0,0,1,FALSE,
-0.688914146,-1.302644307,0,0,0,1,1,0,0,1,FALSE,
-0.657207231,-1.329462397,0,0,0,1,1,1,0,1,FALSE,
-0.686312375,-1.310242728,0,0,0,1,1,0,0,1,FALSE,
-0.715979402,-1.322473877,0,0,0,1,1,0,0,1,FALSE,
-0.712370949,-1.305486145,0,0,0,1,,,,,FALSE,
-0.712370949,-1.305486145,0,0,0,1,,,,,FALSE,
-0.712370949,-1.305486145,0,0,0,1,,,,,FALSE,
-0.712370949,-1.305486145,0,0,0,1,,,,,FALSE,
-0.712370949,-1.305486145,0,0,0,1,,,,,FALSE,
-0.70742557,0.702203314,0,0,0,1,1,1,1,1,FALSE,
0.456975842,-0.52715928,0,0,0,1,0,1,1,0,FALSE,
0.419089441,-0.531983181,0,0,0,1,0,1,0,1,FALSE,
-0.260766621,-0.322063731,0,0,0,1,,,,,FALSE,
-0.260766621,-0.322063731,0,0,0,1,,,,,FALSE,
-0.260766621,-0.322063731,0,0,0,1,,,,,FALSE,
-0.260766621,-0.322063731,0,0,0,1,,,,,FALSE,
-0.260766621,-0.322063731,0,0,0,1,,,,,FALSE,
-0.260766621,-0.322063731,0,0,0,1,,,,,FALSE,
0.697547062,-0.67924995,0,0,0,1,,,,,FALSE,
