head0_head0_trans_x,head0_head0_trans_y,head0_head0_trans_z,head0_head0_ori_x,head0_head0_ori_y,head0_head0_ori_z,head0_head0_ori_w,head0_head1_trans_x,head0_head1_trans_y,head0_head1_trans_z,head0_head1_ori_x,head0_head1_ori_y,head0_head1_ori_z,head0_head1_ori_w,head0_head2_trans_x,head0_head2_trans_y,head0_head2_trans_z,head0_head2_ori_x,head0_head2_ori_y,head0_head2_ori_z,head0_head2_ori_w,head0_emo,head0_AU28,head0_AU45,head0_AU26,head0_AU25,head0_AU01,head0_AU05,head0_AU20,head0_AU06,head0_AU23,head0_AU07,head0_AU02,head0_AU09,head0_AU17,head0_AU10,head0_AU04,head0_AU12,head0_AU14,head0_AU15,head0_pose,Class_P0,ClassP2
0,0,0,0,0,0,1,0.422016961,-0.140856744,0.357903541,0.087029975,-0.333257045,-0.025830834,0.93845527,1.605060367,0.008346199,-0.968813274,0.069161118,-0.45167217,-0.063778481,0.887209837,happy,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,other,FALSE,FALSE
0,0,0,0,0,0,1,0.524757416,-0.006209105,0.457547176,0.069092535,-0.258060856,0.016993038,0.963505087,0.99144679,-0.11340271,0.691659018,-0.128921663,-0.552989069,-0.103231166,0.816655142,neutual,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,other,FALSE,FALSE
0,0,0,0,0,0,1,0.557584676,0.031328994,0.345780731,-0.040605274,-0.208864026,0.077871211,0.97399338,1.057444526,-0.125095221,0.469625991,-0.019061951,-0.539583536,0.050754293,0.840184653,happy,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,other,FALSE,FALSE
0,0,0,0,0,0,1,0.524854249,-0.018234171,0.38382876,-0.073213895,-0.321462415,-0.039839133,0.943246778,1.057444526,-0.125095221,0.469625991,-0.019061951,-0.539583536,0.050754293,0.840184653,neutual,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,0.794705097,-0.302570209,0.68291193,0.161727021,-0.11500428,0.079628142,0.976871407,0.545450495,-0.031600378,0.024876745,-0.024359704,-0.541232576,-0.212706877,0.813160309,neutual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,armsCrossed,TRUE,FALSE
0,0,0,0,0,0,1,0.794705097,-0.302570209,0.68291193,0.161727021,-0.11500428,0.079628142,0.976871407,0.674185291,0.006126592,-0.101562651,-0.108043688,-0.468610722,-0.250203637,0.840314639,neutual,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,other,TRUE,FALSE
0,0,0,0,0,0,1,0.794705097,-0.302570209,0.68291193,0.161727021,-0.11500428,0.079628142,0.976871407,0.568422917,0.022377186,-0.203456788,-0.183857662,-0.29112073,-0.075498187,0.935812537,neutual,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,other,TRUE,FALSE
0,0,0,0,0,0,1,0.794705097,-0.302570209,0.68291193,0.161727021,-0.11500428,0.079628142,0.976871407,0.568422917,0.022377186,-0.203456788,-0.183857662,-0.29112073,-0.075498187,0.935812537,neutual,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,handsOnFace,TRUE,FALSE
0,0,0,0,0,0,1,0.794705097,-0.302570209,0.68291193,0.161727021,-0.11500428,0.079628142,0.976871407,0.568422917,0.022377186,-0.203456788,-0.183857662,-0.29112073,-0.075498187,0.935812537,neutual,,,,,,,,,,,,,,,,,,,handsOnFace,TRUE,FALSE
0,0,0,0,0,0,1,-0.629111885,-0.025594646,-0.164933163,-0.085103008,-0.031712612,0.031477356,0.995369763,0.608161802,-0.112324065,-0.019102919,0.12008992,0.050900975,0.061666835,0.989537621,sad,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.597261351,-0.002503451,-0.064792043,-0.165901225,-0.02041913,0.011566522,0.985863103,0.600369838,-0.13135679,-0.033212772,0.077593283,0.067544528,0.018964199,0.994513639,neutual,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.597316634,0.007463526,-0.113940185,-0.123188138,0.153563829,-0.015015954,0.980314926,0.613530626,-0.195590657,-0.177104715,-0.017203668,-0.062453326,-0.010862403,0.99784048,happy,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,handsOnFace,FALSE,FALSE
0,0,0,0,0,0,1,-0.530561664,0.040186934,0.072592735,-0.181150401,0.480046481,0.190391064,0.836953494,0.527459037,-0.192035537,-0.205519181,-0.050644963,-0.163552018,-0.012390453,0.985155978,happy,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,handsOnFace,FALSE,FALSE
0,0,0,0,0,0,1,-0.528218444,0.050052827,-0.003539739,-0.39155373,0.302210377,0.319173198,0.808382975,0.511749827,-0.16972545,-0.308522215,-0.026058795,-0.21111399,0.003284555,0.977108507,happy,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.528218444,0.050052827,-0.003539739,-0.39155373,0.302210377,0.319173198,0.808382975,0.527855634,-0.169601946,-0.157561047,-0.033284777,-0.296857223,0.042658837,0.953387716,happy,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.58838232,0.022581292,0.014780164,-0.092203574,0.111057882,0.021312666,0.989297942,0.517482672,-0.171833362,-0.198663467,-0.035582594,-0.265092294,0.03320889,0.962993834,happy,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,error,FALSE,FALSE
0,0,0,0,0,0,1,-0.417241662,0.217672076,0.341662658,-0.141641113,0.290686449,-0.095595057,0.941435483,0.495645116,-0.292418305,-0.115407058,-0.087864744,-0.111677291,-0.059868278,0.988040363,happy,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,error,FALSE,FALSE
0,0,0,0,0,0,1,-0.50289098,0.028399857,0.298270709,-0.01333766,0.300472956,0.037841284,0.952946036,0.558103495,-0.153039987,-0.143839317,0.282142695,-0.076095445,0.07565058,0.953353016,happy,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,error,FALSE,FALSE
0,0,0,0,0,0,1,-0.50289098,0.028399857,0.298270709,-0.01333766,0.300472956,0.037841284,0.952946036,0.558103495,-0.153039987,-0.143839317,0.282142695,-0.076095445,0.07565058,0.953353016,happy,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,error,FALSE,FALSE
0,0,0,0,0,0,1,0.389167301,0.110583095,0.350454605,-0.0857007,-0.122276622,0.090196405,0.984666657,-0.554910301,-0.150193652,-0.059267403,-0.260346487,-0.07927797,0.166923449,0.947666224,happy,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,0.499763735,-0.043178327,0.210303631,0.192199695,0.082815809,0.056779581,0.976205357,-0.742963791,0.004844935,-0.223572565,0.031198724,0.320188985,-0.400903422,0.857777418,happy,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,handsOnFace,FALSE,FALSE
0,0,0,0,0,0,1,-0.566012855,0.083688034,0.012836643,0.02280039,0.281438512,-0.016218661,0.959171237,-0.774137046,0.024051542,-0.263096393,-0.004024599,0.30497909,-0.41486022,0.857241247,happy,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.594405864,0.083714331,0.080232597,-0.077528984,0.222822892,-0.012885789,0.971685737,-0.774137046,0.024051542,-0.263096393,-0.004024599,0.30497909,-0.41486022,0.857241247,happy,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.64527742,0.083489237,-0.068512129,-0.044318976,0.21668005,-0.024790705,0.974921025,0.568552335,-0.178209255,0.009857429,0.034304421,0.093137885,0.040674106,0.994230435,happy,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.486517226,0.021384778,0.246894276,0.14880409,0.330763853,-0.166121822,0.916982092,0.514646211,-0.164598642,-0.539268042,-0.013595514,-0.09713024,0.09569009,0.990567658,happy,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,other,TRUE,FALSE
0,0,0,0,0,0,1,-0.534973571,0.075388191,0.063234347,0.11314809,0.307211607,-0.285083008,0.9008586,0.460021714,-0.290678021,-0.470681965,-0.143344999,-0.032343653,0.037823315,0.988420708,neutual,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,other,TRUE,FALSE
0,0,0,0,0,0,1,-0.65692179,0.123841194,0.076638988,0.054518871,0.189880509,-0.04196554,0.979393679,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.631507462,-0.025040935,-0.45952056,0.005914868,0.153989734,0.113285971,0.981538825,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,neutual,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.582226574,-0.015889697,-0.456755341,0.001391305,0.13381685,0.14308999,0.9806204,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,neutual,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.482574442,-0.0882954,-0.450794973,-0.189841052,0.131259119,0.118249653,0.965789024,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.553669819,-0.024759497,-0.250490608,-0.066087169,0.201709965,-0.009427373,0.977167693,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.59059611,-0.018046495,-0.237224817,-0.028908401,0.134328543,-0.032810499,0.989971524,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.615730484,-0.008439715,-0.157748283,0.019891628,0.141658859,0.001433119,0.989714624,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.630538276,-0.032323455,-0.300509124,-0.031795743,0.304192322,0.092525736,0.947573243,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.630538276,-0.032323455,-0.300509124,-0.031795743,0.304192322,0.092525736,0.947573243,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.636233211,0.013425296,-0.02018,0.040645332,0.373350486,0.056809825,0.925056764,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.59937165,0.049985431,0.013644894,0.006141053,0.387509757,-0.037008402,0.921101978,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.708256262,0.049144144,-0.186869038,0.053898188,0.39338549,-0.021866601,0.917531849,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.70729025,0.042333194,-0.151654782,0.004762745,0.356432246,0.044421043,0.933252453,0.493130666,-0.153874499,-0.01509253,0.067081565,0.026899355,-0.085735241,0.99369309,happy,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.76602415,0.011812907,-0.337798611,-0.122740027,0.284857168,0.031507055,0.950157137,0.40054417,-0.147366762,-1.144660925,0.002812857,0.049025012,-0.022584511,0.99853822,happy,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,error,FALSE,FALSE
0,0,0,0,0,0,1,-0.844667397,0.05649236,-0.190754144,-0.082708101,0.53712495,-0.055729266,0.837586059,-0.051008878,-0.306768337,-1.340735102,0.067406673,0.212447939,-0.032379556,0.974306819,happy,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,handsOnFace,FALSE,FALSE
0,0,0,0,0,0,1,-0.755704932,-0.022116484,-0.374409972,-0.151618767,0.450480016,-0.127854499,0.87047845,0.174683729,-0.732277202,-1.654480571,-0.043399657,0.118113558,-0.033017641,0.991501635,happy,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,handsOnFace,FALSE,FALSE
0,0,0,0,0,0,1,-0.755704932,-0.022116484,-0.374409972,-0.151618767,0.450480016,-0.127854499,0.87047845,0.174683729,-0.732277202,-1.654480571,-0.043399657,0.118113558,-0.033017641,0.991501635,happy,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,handsOnFace,FALSE,FALSE
0,0,0,0,0,0,1,-0.646215398,0.020489607,-0.006716016,-0.045543587,0.193272743,0.000927901,0.98008702,0.331367969,-0.113087461,0.505623887,0.211318559,-0.419440233,0.217365144,0.85566743,happy,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.638391993,0.015149943,-0.120949975,-0.021055073,0.409838093,-0.005928091,0.911895981,0.458145515,-0.14821381,-0.359407346,0.150598166,-0.192551705,0.014752587,0.969549583,happy,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.601302832,0.097448949,0.064486851,0.009168771,0.23232564,-0.164701578,0.958547923,0.377043474,-0.235153761,0.897691105,0.105070334,-0.399227804,0.079542315,0.907331475,happy,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.610858428,0.125262981,0.154868103,0.004404161,0.213002209,-0.176846948,0.960903647,0.327443922,-0.26581889,0.93362382,0.048368082,-0.288608658,0.010510781,0.956166876,happy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.655367279,0.066918393,-0.219175892,-0.026003902,-0.087340495,-0.08646177,0.992078524,0.519432989,-0.037353226,0.047360172,-0.113713671,-0.445365668,-0.056215467,0.88631735,happy,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.644037428,-0.049535798,-0.13238554,0.154477091,-0.09534318,0.058871756,0.981621425,0.323380766,0.065956419,0.334543038,-0.255467906,-0.451810188,-0.039305097,0.853849408,sad,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.644037428,-0.049535798,-0.13238554,0.154477091,-0.09534318,0.058871756,0.981621425,0.323380766,0.065956419,0.334543038,-0.255467906,-0.451810188,-0.039305097,0.853849408,happy,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.537485234,-0.279093631,-0.386614312,0.081419296,0.006168054,0.23951435,0.967453218,0.435566513,0.072629049,0.168802634,-0.296367189,-0.410494912,-0.032899301,0.861729687,sad,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.526886518,-0.311709068,-0.226119169,0.041098608,0.111070906,0.330040594,0.93650807,0.435566513,0.072629049,0.168802634,-0.296367189,-0.410494912,-0.032899301,0.861729687,happy,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.526886518,-0.311709068,-0.226119169,0.041098608,0.111070906,0.330040594,0.93650807,0.435566513,0.072629049,0.168802634,-0.296367189,-0.410494912,-0.032899301,0.861729687,neutual,,,,,,,,,,,,,,,,,,,other,FALSE,FALSE
0,0,0,0,0,0,1,-1.210221864,0.013504079,0.036067714,0.00206921,0.416720091,0.188446611,0.889285083,-0.749012011,0.143147277,-0.388150905,0.02407766,0.124436543,0.083077782,0.988450249,neutual,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-1.19947904,0.191228625,-0.214118996,-0.023943667,0.305179276,0.055095285,0.950398243,-0.575003551,0.192236586,-0.233025781,-0.064010577,-0.015085898,0.013109549,0.997749067,sad,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,handsOnFace,FALSE,FALSE
0,0,0,0,0,0,1,-1.21942117,0.238722472,-0.068469973,0.111013083,0.477038023,-0.176571493,0.853775924,-0.638939044,0.153477731,-0.324870601,0.084377935,0.36650237,-0.056510184,0.924858354,neutual,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,handsOnFace,FALSE,FALSE
0,0,0,0,0,0,1,-0.896160995,0.849780646,0.549736235,-0.176963417,0.366714391,-0.286019322,0.867408469,-0.247430484,0.5935596,0.494424911,-0.175654301,0.279005566,-0.217814877,0.918617516,happy,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,0.611028153,-0.110970823,0.31276081,0.075819814,-0.173798745,-0.041271233,0.980990335,0.620013865,-0.163354872,0.109211083,-0.009704983,-0.324875287,0.002837368,0.945702813,neutual,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,0.360298834,0.060018592,0.62913204,0.052149019,-0.395269356,0.086679715,0.912978227,0.496994724,0.027194931,1.180892563,-0.062459501,-0.671488027,-0.013761681,0.738250131,supprise,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,error,FALSE,FALSE
0,0,0,0,0,0,1,0.368829742,0.074181183,0.623253665,0.150166322,-0.42843546,0.18316732,0.871976413,0.571686408,0.041788987,1.110753516,-0.062859344,-0.689986312,-0.017757793,0.720869096,happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,0.381217116,0.063218764,0.606228431,0.123761278,-0.431118138,0.110773059,0.886876331,0.505276732,0.032864607,1.199254142,0.043299762,-0.684181905,0.122194714,0.717696804,neutual,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,0.440277466,0.030613732,0.545289192,0.102563538,-0.493026117,0.063104321,0.861640188,0.49982277,-0.008629283,1.242549036,-0.118703255,-0.663331006,-0.153512354,0.722727799,supprise,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,other,FALSE,FALSE
0,0,0,0,0,0,1,0.440277466,0.030613732,0.545289192,0.102563538,-0.493026117,0.063104321,0.861640188,0.951678936,0.291437011,0.769962324,-0.154393586,-0.600456801,0.028036643,0.784109812,neutual,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,0.440277466,0.030613732,0.545289192,0.102563538,-0.493026117,0.063104321,0.861640188,0.988360268,0.538817312,0.462861538,-0.17913675,-0.582148261,0.199943892,0.767486722,neutual,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.440277466,0.030613732,0.545289192,0.102563538,-0.493026117,0.063104321,0.861640188,1.145157366,0.267912976,0.344502979,-0.197644526,-0.511916218,0.105061973,0.829361446,neutual,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.440277466,0.030613732,0.545289192,0.102563538,-0.493026117,0.063104321,0.861640188,1.175406608,0.160478704,0.349112468,-0.148218379,-0.45399875,0.0597222,0.876555592,neutual,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.440277466,0.030613732,0.545289192,0.102563538,-0.493026117,0.063104321,0.861640188,1.219528334,-0.115747586,0.34879339,-0.061906816,-0.243511714,0.006493489,0.967898459,neutual,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.440277466,0.030613732,0.545289192,0.102563538,-0.493026117,0.063104321,0.861640188,1.221994014,-0.105648828,0.403366803,-0.070014316,-0.245130561,0.002875838,0.966954359,neutual,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.690143357,0.001723732,0.336661666,-0.012017009,-0.068281501,0.007763895,0.997563507,1.212293329,-0.123344769,0.386991992,-0.080698899,-0.249497517,-0.016629939,0.964863784,neutual,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.687544489,0.000808215,0.402082916,0.043070234,-0.097682913,0.019614386,0.994091686,1.222579218,-0.116270063,0.491701898,-0.007948968,-0.114710076,-0.005504339,0.993351959,neutual,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.670844323,0.008805734,0.063771,-0.000831153,0.012439456,-0.00106166,0.999921718,1.206748099,-0.078209383,0.19028302,-0.045690822,-0.151574071,0.018391151,0.987218018,neutual,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.599465008,0.017921023,-0.088724049,0.061333537,-0.065430529,0.009298603,0.995926995,1.185817724,-0.077868663,0.097725813,0.028412351,-0.087323609,0.010508374,0.995719288,neutual,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,0.665895172,-0.050380032,0.13907889,0.074780797,-0.119380348,-0.031308196,0.989533204,1.219673835,-0.195826864,0.305548905,-0.018320649,-0.205096614,-0.056766352,0.976922368,neutual,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,0.552974752,-0.077046031,0.385797502,0.042659661,-0.298403589,-0.012695306,0.953401427,1.01792594,-0.23750935,0.670021986,-0.046599379,-0.360455261,-0.083478576,0.927864122,neutual,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,0.552974752,-0.077046031,0.385797502,0.042659661,-0.298403589,-0.012695306,0.953401427,1.01792594,-0.23750935,0.670021986,-0.046599379,-0.360455261,-0.083478576,0.927864122,neutual,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,handsRaised,FALSE,FALSE
0,0,0,0,0,0,1,0.562379283,-0.039523085,0.320995033,-0.014533954,-0.336917612,-0.004798976,0.941409718,0.96746302,-0.148299796,0.775896837,-0.016342534,-0.296636508,-0.001573538,0.954849322,neutual,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,0.701330759,-0.092409206,-0.074933176,0.143996786,-0.136061685,-0.100329344,0.975031367,0.830572671,0.188876962,-0.733853614,0.117977506,-0.029052458,0.007676751,0.992561499,happy,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,0.663176878,-0.127660427,-0.231095196,0.340987452,-0.092172947,-0.136865554,0.925472596,0.607445162,-0.11646868,-0.246091525,0.35120624,0.095248948,-0.188018881,0.9122668,happy,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-1.217232537,0.15185348,0.583042741,0.024800428,0.411686062,0.001919321,0.910986192,-0.626719751,0.159002206,0.296452394,0.112674385,0.240730246,-0.078575016,0.960822251,happy,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-1.195491347,0.153590383,0.566395249,0.00939499,0.411342031,-0.074238712,0.90840414,-0.809451453,0.179978826,0.055453444,0.141866614,0.249186485,-0.063924216,0.955873242,happy,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.401444837,0.087152891,0.41345945,0.178383672,0.230279157,0.021615062,0.956390906,-0.988570276,-0.03176633,0.754784115,0.101671065,0.364048783,0.095405108,0.920885087,happy,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.411510827,-0.013895762,0.368177791,0.254778108,0.335787227,0.091177653,0.902231506,-0.891464792,-0.280932735,0.76940781,0.259209426,0.364745717,0.189685353,0.873951087,supprise,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.351537409,-0.195632693,0.368415195,0.353392977,0.383423202,0.197843132,0.830035027,-0.763535137,-0.644447406,0.675050034,0.387499076,0.355160463,0.297978197,0.796815227,supprise,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.409849866,-0.230567105,0.307762551,0.362120021,0.23188494,0.215586363,0.87671032,-0.882000299,-0.667119384,0.47866432,0.404821055,0.2579667,0.341831842,0.807913415,neutual,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,other,FALSE,FALSE
0,0,0,0,0,0,1,-0.54214713,-6.09E-05,0.223121674,0.239619762,0.316353843,0.095186584,0.912930518,-1.015887672,-0.278324101,0.60789253,0.268413719,0.389180711,0.22596959,0.851721899,neutual,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,armsCrossed,FALSE,FALSE
0,0,0,0,0,0,1,-0.555119823,-0.11186009,0.21659616,0.343228495,0.334276351,0.183257143,0.858411522,-0.947810701,-0.56144948,0.545098601,0.348849412,0.385539158,0.288742523,0.803922509,neutual,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,armsCrossed,FALSE,FALSE
